Orthogroup	data_Cint	model_Cint
OG0003113	SGZ53327.1	Candida_intermedia@Seq_3900
OG0003114	SGZ53329.1	Candida_intermedia@Seq_2704
OG0003115	SGZ53331.1	Candida_intermedia@Seq_129
OG0003116	SGZ53333.1	Candida_intermedia@Seq_847
OG0003117	SGZ53337.1	Candida_intermedia@Seq_2169
OG0003118	SGZ53339.1	Candida_intermedia@Seq_3548
OG0003119	SGZ53341.1	Candida_intermedia@Seq_2695
OG0003120	SGZ53343.1	Candida_intermedia@Seq_664
OG0003121	SGZ53345.1	Candida_intermedia@Seq_4045
OG0003122	SGZ53350.1	Candida_intermedia@Seq_5441
OG0003123	SGZ53352.1	Candida_intermedia@Seq_3029
OG0003124	SGZ53354.1	Candida_intermedia@Seq_1179
OG0003125	SGZ53356.1	Candida_intermedia@Seq_725
OG0003126	SGZ53361.1	Candida_intermedia@Seq_2683
OG0003127	SGZ53363.1	Candida_intermedia@Seq_3008
OG0003128	SGZ53367.1	Candida_intermedia@Seq_5187
OG0003129	SGZ53375.1	Candida_intermedia@Seq_4407
OG0003130	SGZ53379.1	Candida_intermedia@Seq_2877
OG0003131	SGZ53385.1	Candida_intermedia@Seq_1123
OG0003132	SGZ53389.1	Candida_intermedia@Seq_4333
OG0003133	SGZ53391.1	Candida_intermedia@Seq_1979
OG0003134	SGZ53393.1	Candida_intermedia@Seq_2554
OG0003135	SGZ53396.1	Candida_intermedia@Seq_4791
OG0003136	SGZ53399.1	Candida_intermedia@Seq_1456
OG0003137	SGZ53401.1	Candida_intermedia@Seq_2505
OG0003138	SGZ53403.1	Candida_intermedia@Seq_655
OG0003139	SGZ53405.1	Candida_intermedia@Seq_1011
OG0003140	SGZ53408.1	Candida_intermedia@Seq_3446
OG0003141	SGZ53412.1	Candida_intermedia@Seq_3724
OG0003142	SGZ53414.1	Candida_intermedia@Seq_3088
OG0003143	SGZ53416.1	Candida_intermedia@Seq_4426
OG0003144	SGZ53418.1	Candida_intermedia@Seq_5288
OG0003145	SGZ53421.1	Candida_intermedia@Seq_3478
OG0003146	SGZ53428.1	Candida_intermedia@Seq_4021
OG0003147	SGZ53431.1	Candida_intermedia@Seq_5174
OG0003148	SGZ53433.1	Candida_intermedia@Seq_2244
OG0003149	SGZ53435.1	Candida_intermedia@Seq_2603
OG0003150	SGZ53437.1	Candida_intermedia@Seq_5062
OG0003151	SGZ53441.1	Candida_intermedia@Seq_808
OG0003152	SGZ53443.1	Candida_intermedia@Seq_148
OG0003153	SGZ53446.1	Candida_intermedia@Seq_4597
OG0003154	SGZ53448.1	Candida_intermedia@Seq_1307
OG0003155	SGZ53450.1	Candida_intermedia@Seq_5256
OG0003156	SGZ53453.1	Candida_intermedia@Seq_3629
OG0003157	SGZ53455.1	Candida_intermedia@Seq_2098
OG0003158	SGZ53457.1	Candida_intermedia@Seq_1422
OG0003159	SGZ53459.1	Candida_intermedia@Seq_3271
OG0003160	SGZ53461.1	Candida_intermedia@Seq_78
OG0003161	SGZ53464.1	Candida_intermedia@Seq_1745
OG0003162	SGZ53466.1	Candida_intermedia@Seq_1515
OG0003163	SGZ53468.1	Candida_intermedia@Seq_326
OG0003164	SGZ53470.1	Candida_intermedia@Seq_3706
OG0003165	SGZ53475.1	Candida_intermedia@Seq_2694
OG0003166	SGZ53477.1	Candida_intermedia@Seq_650
OG0003167	SGZ53479.1	Candida_intermedia@Seq_312
OG0003168	SGZ53481.1	Candida_intermedia@Seq_874
OG0003169	SGZ53483.1	Candida_intermedia@Seq_5248
OG0003170	SGZ53485.1	Candida_intermedia@Seq_4053
OG0003171	SGZ53487.1	Candida_intermedia@Seq_855
OG0003172	SGZ53489.1	Candida_intermedia@Seq_5231
OG0003173	SGZ53491.1	Candida_intermedia@Seq_5489
OG0003174	SGZ53495.1	Candida_intermedia@Seq_2521
OG0003175	SGZ53497.1	Candida_intermedia@Seq_5042
OG0003176	SGZ53499.1	Candida_intermedia@Seq_4078
OG0003177	SGZ53506.1	Candida_intermedia@Seq_4292
OG0003178	SGZ53508.1	Candida_intermedia@Seq_3402
OG0003179	SGZ53510.1	Candida_intermedia@Seq_111
OG0003180	SGZ53514.1	Candida_intermedia@Seq_2185
OG0003181	SGZ53518.1	Candida_intermedia@Seq_368
OG0003182	SGZ53521.1	Candida_intermedia@Seq_4344
OG0003183	SGZ53523.1	Candida_intermedia@Seq_279
OG0003184	SGZ53526.1	Candida_intermedia@Seq_2275
OG0003185	SGZ53528.1	Candida_intermedia@Seq_4618
OG0003186	SGZ53530.1	Candida_intermedia@Seq_3876
OG0003187	SGZ53533.1	Candida_intermedia@Seq_2190
OG0003188	SGZ53535.1	Candida_intermedia@Seq_1175
OG0003189	SGZ53537.1	Candida_intermedia@Seq_2529
OG0003190	SGZ53541.1	Candida_intermedia@Seq_3317
OG0003191	SGZ53543.1	Candida_intermedia@Seq_2209
OG0003192	SGZ53547.1	Candida_intermedia@Seq_1980
OG0003193	SGZ53549.1	Candida_intermedia@Seq_1388
OG0003194	SGZ53552.1	Candida_intermedia@Seq_413
OG0003195	SGZ53556.1	Candida_intermedia@Seq_3525
OG0003196	SGZ53558.1	Candida_intermedia@Seq_3204
OG0003197	SGZ53560.1	Candida_intermedia@Seq_4530
OG0003198	SGZ53565.1	Candida_intermedia@Seq_4231
OG0003199	SGZ53567.1	Candida_intermedia@Seq_1455
OG0003200	SGZ53569.1	Candida_intermedia@Seq_3310
OG0003201	SGZ53571.1	Candida_intermedia@Seq_4922
OG0003202	SGZ53573.1	Candida_intermedia@Seq_4379
OG0003203	SGZ53579.1	Candida_intermedia@Seq_5364
OG0003204	SGZ53581.1	Candida_intermedia@Seq_4463
OG0003205	SGZ53583.1	Candida_intermedia@Seq_1656
OG0003206	SGZ53585.1	Candida_intermedia@Seq_4435
OG0003207	SGZ53587.1	Candida_intermedia@Seq_4132
OG0003208	SGZ53589.1	Candida_intermedia@Seq_3991
OG0003209	SGZ53591.1	Candida_intermedia@Seq_44
OG0003210	SGZ53593.1	Candida_intermedia@Seq_1250
OG0003211	SGZ53596.1	Candida_intermedia@Seq_3916
OG0003212	SGZ53598.1	Candida_intermedia@Seq_2212
OG0003213	SGZ53600.1	Candida_intermedia@Seq_4090
OG0003214	SGZ53602.1	Candida_intermedia@Seq_3334
OG0003215	SGZ53605.1	Candida_intermedia@Seq_2713
OG0003216	SGZ53607.1	Candida_intermedia@Seq_4790
OG0003217	SGZ53609.1	Candida_intermedia@Seq_1228
OG0003218	SGZ53611.1	Candida_intermedia@Seq_1417
OG0003219	SGZ53613.1	Candida_intermedia@Seq_1581
OG0003220	SGZ53615.1	Candida_intermedia@Seq_2012
OG0003221	SGZ53619.1	Candida_intermedia@Seq_4610
OG0003222	SGZ53621.1	Candida_intermedia@Seq_4732
OG0003223	SGZ53624.1	Candida_intermedia@Seq_4722
OG0003224	SGZ53628.1	Candida_intermedia@Seq_3741
OG0003225	SGZ53631.1	Candida_intermedia@Seq_2411
OG0003226	SGZ53634.1	Candida_intermedia@Seq_1567
OG0003227	SGZ53639.1	Candida_intermedia@Seq_3602
OG0003228	SGZ53641.1	Candida_intermedia@Seq_3686
OG0003229	SGZ53643.1	Candida_intermedia@Seq_3696
OG0003230	SGZ53645.1	Candida_intermedia@Seq_4559
OG0003231	SGZ53647.1	Candida_intermedia@Seq_5073
OG0003232	SGZ53649.1	Candida_intermedia@Seq_4956
OG0003233	SGZ53651.1	Candida_intermedia@Seq_2544
OG0003234	SGZ53657.1	Candida_intermedia@Seq_2135
OG0003235	SGZ53659.1	Candida_intermedia@Seq_1813
OG0003236	SGZ53661.1	Candida_intermedia@Seq_4554
OG0003237	SGZ53663.1	Candida_intermedia@Seq_567
OG0003238	SGZ53665.1	Candida_intermedia@Seq_2048
OG0003239	SGZ53667.1	Candida_intermedia@Seq_2052
OG0003240	SGZ53669.1	Candida_intermedia@Seq_4764
OG0003241	SGZ53671.1	Candida_intermedia@Seq_800
OG0003242	SGZ53672.1	Candida_intermedia@Seq_43
OG0003243	SGZ53674.1	Candida_intermedia@Seq_3103
OG0003244	SGZ53677.1	Candida_intermedia@Seq_4001
OG0003245	SGZ53679.1	Candida_intermedia@Seq_3969
OG0003246	SGZ53681.1	Candida_intermedia@Seq_4385
OG0003247	SGZ53683.1	Candida_intermedia@Seq_2035
OG0003248	SGZ53685.1	Candida_intermedia@Seq_1871
OG0003249	SGZ53687.1	Candida_intermedia@Seq_2329
OG0003250	SGZ53689.1	Candida_intermedia@Seq_5275
OG0003251	SGZ53691.1	Candida_intermedia@Seq_2168
OG0003252	SGZ53693.1	Candida_intermedia@Seq_4918
OG0003253	SGZ53695.1	Candida_intermedia@Seq_3581
OG0003254	SGZ53699.1	Candida_intermedia@Seq_4085
OG0003255	SGZ53703.1	Candida_intermedia@Seq_2928
OG0003256	SGZ53705.1	Candida_intermedia@Seq_1941
OG0003257	SGZ53708.1	Candida_intermedia@Seq_2453
OG0003258	SGZ53711.1	Candida_intermedia@Seq_2287
OG0003259	SGZ53716.1	Candida_intermedia@Seq_5330
OG0003260	SGZ53720.1	Candida_intermedia@Seq_4253
OG0003261	SGZ53722.1	Candida_intermedia@Seq_4762
OG0003262	SGZ53724.1	Candida_intermedia@Seq_5095
OG0003263	SGZ53726.1	Candida_intermedia@Seq_2326
OG0003264	SGZ53728.1	Candida_intermedia@Seq_296
OG0003265	SGZ53730.1	Candida_intermedia@Seq_4022
OG0003266	SGZ53732.1	Candida_intermedia@Seq_4394
OG0003267	SGZ53734.1	Candida_intermedia@Seq_769
OG0003268	SGZ53736.1	Candida_intermedia@Seq_1094
OG0003269	SGZ53740.1	Candida_intermedia@Seq_5512
OG0003270	SGZ53744.1	Candida_intermedia@Seq_3483
OG0003271	SGZ53745.1	Candida_intermedia@Seq_1149
OG0003272	SGZ53747.1	Candida_intermedia@Seq_172
OG0003273	SGZ53755.1	Candida_intermedia@Seq_1602
OG0003274	SGZ53757.1	Candida_intermedia@Seq_1610
OG0003275	SGZ53759.1	Candida_intermedia@Seq_3168
OG0003276	SGZ53761.1	Candida_intermedia@Seq_340
OG0003277	SGZ53763.1	Candida_intermedia@Seq_183
OG0003278	SGZ53765.1	Candida_intermedia@Seq_4373
OG0003279	SGZ53766.1	Candida_intermedia@Seq_4871
OG0003280	SGZ53770.1	Candida_intermedia@Seq_568
OG0003281	SGZ53772.1	Candida_intermedia@Seq_4944
OG0003282	SGZ53774.1	Candida_intermedia@Seq_1065
OG0003283	SGZ53776.1	Candida_intermedia@Seq_3680
OG0003284	SGZ53778.1	Candida_intermedia@Seq_5377
OG0003285	SGZ53780.1	Candida_intermedia@Seq_3115
OG0003286	SGZ53782.1	Candida_intermedia@Seq_4190
OG0003287	SGZ53784.1	Candida_intermedia@Seq_2584
OG0003288	SGZ53786.1	Candida_intermedia@Seq_2340
OG0003289	SGZ53788.1	Candida_intermedia@Seq_3118
OG0003290	SGZ53790.1	Candida_intermedia@Seq_2869
OG0003291	SGZ53792.1	Candida_intermedia@Seq_4542
OG0003292	SGZ53793.1	Candida_intermedia@Seq_4159
OG0003293	SGZ53797.1	Candida_intermedia@Seq_1189
OG0003294	SGZ53799.1	Candida_intermedia@Seq_3597
OG0003295	SGZ53801.1	Candida_intermedia@Seq_5156
OG0003296	SGZ53802.1	Candida_intermedia@Seq_2538
OG0003297	SGZ53804.1	Candida_intermedia@Seq_4934
OG0003298	SGZ53806.1	Candida_intermedia@Seq_269
OG0003299	SGZ53807.1	Candida_intermedia@Seq_1612
OG0003300	SGZ53809.1	Candida_intermedia@Seq_1265
OG0003301	SGZ53811.1	Candida_intermedia@Seq_3851
OG0003302	SGZ53813.1	Candida_intermedia@Seq_3251
OG0003303	SGZ53814.1	Candida_intermedia@Seq_2101
OG0003304	SGZ53817.1	Candida_intermedia@Seq_5310
OG0003305	SGZ53820.1	Candida_intermedia@Seq_2248
OG0003306	SGZ53822.1	Candida_intermedia@Seq_428
OG0003307	SGZ53824.1	Candida_intermedia@Seq_2263
OG0003308	SGZ53826.1	Candida_intermedia@Seq_1480
OG0003309	SGZ53829.1	Candida_intermedia@Seq_3409
OG0003310	SGZ53831.1	Candida_intermedia@Seq_3295
OG0003311	SGZ53833.1	Candida_intermedia@Seq_3748
OG0003312	SGZ53834.1	Candida_intermedia@Seq_2483
OG0003313	SGZ53836.1	Candida_intermedia@Seq_3487
OG0003314	SGZ53838.1	Candida_intermedia@Seq_653
OG0003315	SGZ53840.1	Candida_intermedia@Seq_2708
OG0003316	SGZ53843.1	Candida_intermedia@Seq_3346
OG0003317	SGZ53845.1	Candida_intermedia@Seq_5155
OG0003318	SGZ53847.1	Candida_intermedia@Seq_2574
OG0003319	SGZ53850.1	Candida_intermedia@Seq_2181
OG0003320	SGZ53852.1	Candida_intermedia@Seq_900
OG0003321	SGZ53854.1	Candida_intermedia@Seq_2138
OG0003322	SGZ53856.1	Candida_intermedia@Seq_1289
OG0003323	SGZ53858.1	Candida_intermedia@Seq_4617
OG0003324	SGZ53860.1	Candida_intermedia@Seq_1604
OG0003325	SGZ53864.1	Candida_intermedia@Seq_551
OG0003326	SGZ53865.1	Candida_intermedia@Seq_3170
OG0003327	SGZ53867.1	Candida_intermedia@Seq_3187
OG0003328	SGZ53871.1	Candida_intermedia@Seq_3946
OG0003329	SGZ53875.1	Candida_intermedia@Seq_1284
OG0003330	SGZ53877.1	Candida_intermedia@Seq_2177
OG0003331	SGZ53879.1	Candida_intermedia@Seq_4350
OG0003332	SGZ53881.1	Candida_intermedia@Seq_1237
OG0003333	SGZ53883.1	Candida_intermedia@Seq_3348
OG0003334	SGZ53884.1	Candida_intermedia@Seq_4069
OG0003335	SGZ53886.1	Candida_intermedia@Seq_92
OG0003336	SGZ53888.1	Candida_intermedia@Seq_1335
OG0003337	SGZ53890.1	Candida_intermedia@Seq_3756
OG0003338	SGZ53892.1	Candida_intermedia@Seq_3419
OG0003339	SGZ53896.1	Candida_intermedia@Seq_4490
OG0003340	SGZ53900.1	Candida_intermedia@Seq_4120
OG0003341	SGZ53902.1	Candida_intermedia@Seq_3027
OG0003342	SGZ53903.1	Candida_intermedia@Seq_4623
OG0003343	SGZ53905.1	Candida_intermedia@Seq_2092
OG0003344	SGZ53907.1	Candida_intermedia@Seq_2304
OG0003345	SGZ53908.1	Candida_intermedia@Seq_3453
OG0003346	SGZ53910.1	Candida_intermedia@Seq_2906
OG0003347	SGZ53912.1	Candida_intermedia@Seq_2246
OG0003348	SGZ53915.1	Candida_intermedia@Seq_416
OG0003349	SGZ53917.1	Candida_intermedia@Seq_4968
OG0003350	SGZ53918.1	Candida_intermedia@Seq_2272
OG0003351	SGZ53919.1	Candida_intermedia@Seq_4423
OG0003352	SGZ53921.1	Candida_intermedia@Seq_4388
OG0003353	SGZ53923.1	Candida_intermedia@Seq_2201
OG0003354	SGZ53925.1	Candida_intermedia@Seq_4122
OG0003355	SGZ53929.1	Candida_intermedia@Seq_3090
OG0003356	SGZ53932.1	Candida_intermedia@Seq_1987
OG0003357	SGZ53934.1	Candida_intermedia@Seq_2595
OG0003358	SGZ53936.1	Candida_intermedia@Seq_1404
OG0003359	SGZ53938.1	Candida_intermedia@Seq_3512
OG0003360	SGZ53940.1	Candida_intermedia@Seq_2652
OG0003361	SGZ53942.1	Candida_intermedia@Seq_2068
OG0003362	SGZ53944.1	Candida_intermedia@Seq_5232
OG0003363	SGZ53946.1	Candida_intermedia@Seq_5279
OG0003364	SGZ53948.1	Candida_intermedia@Seq_5162
OG0003365	SGZ53950.1	Candida_intermedia@Seq_4862
OG0003366	SGZ53952.1	Candida_intermedia@Seq_990
OG0003367	SGZ53953.1	Candida_intermedia@Seq_2792
OG0003368	SGZ53955.1	Candida_intermedia@Seq_952
OG0003369	SGZ53957.1	Candida_intermedia@Seq_1565
OG0003370	SGZ53959.1	Candida_intermedia@Seq_4375
OG0003371	SGZ53961.1	Candida_intermedia@Seq_1074
OG0003372	SGZ53963.1	Candida_intermedia@Seq_403
OG0003373	SGZ53965.1	Candida_intermedia@Seq_1672
OG0003374	SGZ53967.1	Candida_intermedia@Seq_4985
OG0003375	SGZ53969.1	Candida_intermedia@Seq_2832
OG0003376	SGZ53970.1	Candida_intermedia@Seq_2256
OG0003377	SGZ53972.1	Candida_intermedia@Seq_2210
OG0003378	SGZ53974.1	Candida_intermedia@Seq_2059
OG0003379	SGZ53976.1	Candida_intermedia@Seq_2455
OG0003380	SGZ53978.1	Candida_intermedia@Seq_5418
OG0003381	SGZ53980.1	Candida_intermedia@Seq_1058
OG0003382	SGZ53981.1	Candida_intermedia@Seq_4686
OG0003383	SGZ53983.1	Candida_intermedia@Seq_5074
OG0003384	SGZ53985.1	Candida_intermedia@Seq_3025
OG0003385	SGZ53987.1	Candida_intermedia@Seq_5143
OG0003386	SGZ53989.1	Candida_intermedia@Seq_3573
OG0003387	SGZ53991.1	Candida_intermedia@Seq_1698
OG0003388	SGZ53993.1	Candida_intermedia@Seq_1041
OG0003389	SGZ53994.1	Candida_intermedia@Seq_3283
OG0003390	SGZ53996.1	Candida_intermedia@Seq_1880
OG0003391	SGZ53998.1	Candida_intermedia@Seq_5502
OG0003392	SGZ54000.1	Candida_intermedia@Seq_1424
OG0003393	SGZ54002.1	Candida_intermedia@Seq_1040
OG0003394	SGZ54004.1	Candida_intermedia@Seq_426
OG0003395	SGZ54006.1	Candida_intermedia@Seq_3354
OG0003396	SGZ54010.1	Candida_intermedia@Seq_5254
OG0003397	SGZ54012.1	Candida_intermedia@Seq_430
OG0003398	SGZ54016.1	Candida_intermedia@Seq_5028
OG0003399	SGZ54018.1	Candida_intermedia@Seq_1922
OG0003400	SGZ54020.1	Candida_intermedia@Seq_2132
OG0003401	SGZ54022.1	Candida_intermedia@Seq_4277
OG0003402	SGZ54027.1	Candida_intermedia@Seq_564
OG0003403	SGZ54029.1	Candida_intermedia@Seq_721
OG0003404	SGZ54032.1	Candida_intermedia@Seq_5430
OG0003405	SGZ54034.1	Candida_intermedia@Seq_1071
OG0003406	SGZ54036.1	Candida_intermedia@Seq_1407
OG0003407	SGZ54038.1	Candida_intermedia@Seq_4047
OG0003408	SGZ54040.1	Candida_intermedia@Seq_4605
OG0003409	SGZ54042.1	Candida_intermedia@Seq_49
OG0003410	SGZ54044.1	Candida_intermedia@Seq_2981
OG0003411	SGZ54046.1	Candida_intermedia@Seq_4248
OG0003412	SGZ54047.1	Candida_intermedia@Seq_2985
OG0003413	SGZ54049.1	Candida_intermedia@Seq_4234
OG0003414	SGZ54051.1	Candida_intermedia@Seq_805
OG0003415	SGZ54053.1	Candida_intermedia@Seq_1488
OG0003416	SGZ54055.1	Candida_intermedia@Seq_3641
OG0003417	SGZ54057.1	Candida_intermedia@Seq_1861
OG0003418	SGZ54059.1	Candida_intermedia@Seq_3051
OG0003419	SGZ54061.1	Candida_intermedia@Seq_3161
OG0003420	SGZ54062.1	Candida_intermedia@Seq_1847
OG0003421	SGZ54064.1	Candida_intermedia@Seq_1719
OG0003422	SGZ54066.1	Candida_intermedia@Seq_5131
OG0003423	SGZ54070.1	Candida_intermedia@Seq_4658
OG0003424	SGZ54072.1	Candida_intermedia@Seq_3179
OG0003425	SGZ54074.1	Candida_intermedia@Seq_1396
OG0003426	SGZ54076.1	Candida_intermedia@Seq_2413
OG0003427	SGZ54077.1	Candida_intermedia@Seq_3445
OG0003428	SGZ54079.1	Candida_intermedia@Seq_2267
OG0003429	SGZ54081.1	Candida_intermedia@Seq_3811
OG0003430	SGZ54083.1	Candida_intermedia@Seq_177
OG0003431	SGZ54085.1	Candida_intermedia@Seq_359
OG0003432	SGZ54087.1	Candida_intermedia@Seq_2242
OG0003433	SGZ54088.1	Candida_intermedia@Seq_5055
OG0003434	SGZ54090.1	Candida_intermedia@Seq_2060
OG0003435	SGZ54092.1	Candida_intermedia@Seq_188
OG0003436	SGZ54094.1	Candida_intermedia@Seq_702
OG0003437	SGZ54096.1	Candida_intermedia@Seq_4339
OG0003438	SGZ54098.1	Candida_intermedia@Seq_2147
OG0003439	SGZ54100.1	Candida_intermedia@Seq_2718
OG0003440	SGZ54102.1	Candida_intermedia@Seq_2811
OG0003441	SGZ54104.1	Candida_intermedia@Seq_378
OG0003442	SGZ54106.1	Candida_intermedia@Seq_4748
OG0003443	SGZ54110.1	Candida_intermedia@Seq_4628
OG0003444	SGZ54111.1	Candida_intermedia@Seq_2717
OG0003445	SGZ54112.1	Candida_intermedia@Seq_951
OG0003446	SGZ54114.1	Candida_intermedia@Seq_3805
OG0003447	SGZ54116.1	Candida_intermedia@Seq_3890
OG0003448	SGZ54118.1	Candida_intermedia@Seq_1418
OG0003449	SGZ54119.1	Candida_intermedia@Seq_5126
OG0003450	SGZ54121.1	Candida_intermedia@Seq_5203
OG0003451	SGZ54123.1	Candida_intermedia@Seq_4608
OG0003452	SGZ54125.1	Candida_intermedia@Seq_2410
OG0003453	SGZ54127.1	Candida_intermedia@Seq_5526
OG0003454	SGZ54129.1	Candida_intermedia@Seq_4787
OG0003455	SGZ54131.1	Candida_intermedia@Seq_3997
OG0003456	SGZ54135.1	Candida_intermedia@Seq_2684
OG0003457	SGZ54140.1	Candida_intermedia@Seq_154
OG0003458	SGZ54142.1	Candida_intermedia@Seq_3198
OG0003459	SGZ54144.1	Candida_intermedia@Seq_4977
OG0003460	SGZ54148.1	Candida_intermedia@Seq_5474
OG0003461	SGZ54150.1	Candida_intermedia@Seq_1641
OG0003462	SGZ54152.1	Candida_intermedia@Seq_2669
OG0003463	SGZ54154.1	Candida_intermedia@Seq_3011
OG0003464	SGZ54155.1	Candida_intermedia@Seq_5343
OG0003465	SGZ54157.1	Candida_intermedia@Seq_3322
OG0003466	SGZ54159.1	Candida_intermedia@Seq_1441
OG0003467	SGZ54161.1	Candida_intermedia@Seq_524
OG0003468	SGZ54163.1	Candida_intermedia@Seq_603
OG0003469	SGZ54165.1	Candida_intermedia@Seq_5151
OG0003470	SGZ54167.1	Candida_intermedia@Seq_2300
OG0003471	SGZ54169.1	Candida_intermedia@Seq_1332
OG0003472	SGZ54173.1	Candida_intermedia@Seq_2383
OG0003473	SGZ54174.1	Candida_intermedia@Seq_5284
OG0003474	SGZ54176.1	Candida_intermedia@Seq_4300
OG0003475	SGZ54178.1	Candida_intermedia@Seq_3606
OG0003476	SGZ54180.1	Candida_intermedia@Seq_754
OG0003477	SGZ54181.1	Candida_intermedia@Seq_3964
OG0003478	SGZ54183.1	Candida_intermedia@Seq_3534
OG0003479	SGZ54185.1	Candida_intermedia@Seq_4973
OG0003480	SGZ54187.1	Candida_intermedia@Seq_4540
OG0003481	SGZ54189.1	Candida_intermedia@Seq_2835
OG0003482	SGZ54191.1	Candida_intermedia@Seq_350
OG0003483	SGZ54193.1	Candida_intermedia@Seq_2162
OG0003484	SGZ54195.1	Candida_intermedia@Seq_1436
OG0003485	SGZ54197.1	Candida_intermedia@Seq_1820
OG0003486	SGZ54199.1	Candida_intermedia@Seq_1160
OG0003487	SGZ54201.1	Candida_intermedia@Seq_2982
OG0003488	SGZ54203.1	Candida_intermedia@Seq_3475
OG0003489	SGZ54205.1	Candida_intermedia@Seq_3123
OG0003490	SGZ54207.1	Candida_intermedia@Seq_3327
OG0003491	SGZ54212.1	Candida_intermedia@Seq_3794
OG0003492	SGZ54214.1	Candida_intermedia@Seq_2825
OG0003493	SGZ54216.1	Candida_intermedia@Seq_2522
OG0003494	SGZ54217.1	Candida_intermedia@Seq_1004
OG0003495	SGZ54221.1	Candida_intermedia@Seq_4991
OG0003496	SGZ54226.1	Candida_intermedia@Seq_3947
OG0003497	SGZ54229.1	Candida_intermedia@Seq_510
OG0003498	SGZ54231.1	Candida_intermedia@Seq_1711
OG0003499	SGZ54233.1	Candida_intermedia@Seq_3679
OG0003500	SGZ54235.1	Candida_intermedia@Seq_3962
OG0003501	SGZ54237.1	Candida_intermedia@Seq_2461
OG0003502	SGZ54238.1	Candida_intermedia@Seq_4400
OG0003503	SGZ54240.1	Candida_intermedia@Seq_4067
OG0003504	SGZ54242.1	Candida_intermedia@Seq_5198
OG0003505	SGZ54244.1	Candida_intermedia@Seq_4107
OG0003506	SGZ54247.1	Candida_intermedia@Seq_2995
OG0003507	SGZ54249.1	Candida_intermedia@Seq_2798
OG0003508	SGZ54253.1	Candida_intermedia@Seq_3665
OG0003509	SGZ54255.1	Candida_intermedia@Seq_2440
OG0003510	SGZ54257.1	Candida_intermedia@Seq_4237
OG0003511	SGZ54260.1	Candida_intermedia@Seq_2535
OG0003512	SGZ54262.1	Candida_intermedia@Seq_2924
OG0003513	SGZ54264.1	Candida_intermedia@Seq_4004
OG0003514	SGZ54268.1	Candida_intermedia@Seq_5234
OG0003515	SGZ54270.1	Candida_intermedia@Seq_1858
OG0003516	SGZ54272.1	Candida_intermedia@Seq_1412
OG0003517	SGZ54274.1	Candida_intermedia@Seq_1996
OG0003518	SGZ54275.1	Candida_intermedia@Seq_3338
OG0003519	SGZ54277.1	Candida_intermedia@Seq_4117
OG0003520	SGZ54279.1	Candida_intermedia@Seq_364
OG0003521	SGZ54280.1	Candida_intermedia@Seq_2674
OG0003522	SGZ54282.1	Candida_intermedia@Seq_1744
OG0003523	SGZ54284.1	Candida_intermedia@Seq_901
OG0003524	SGZ54288.1	Candida_intermedia@Seq_1909
OG0003525	SGZ54290.1	Candida_intermedia@Seq_1850
OG0003526	SGZ54293.1	Candida_intermedia@Seq_2398
OG0003527	SGZ54297.1	Candida_intermedia@Seq_4943
OG0003528	SGZ54301.1	Candida_intermedia@Seq_5439
OG0003529	SGZ54302.1	Candida_intermedia@Seq_2382
OG0003530	SGZ54304.1	Candida_intermedia@Seq_4358
OG0003531	SGZ54306.1	Candida_intermedia@Seq_1413
OG0003532	SGZ54308.1	Candida_intermedia@Seq_504
OG0003533	SGZ54312.1	Candida_intermedia@Seq_4884
OG0003534	SGZ54314.1	Candida_intermedia@Seq_1523
OG0003535	SGZ54315.1	Candida_intermedia@Seq_2064
OG0003536	SGZ54319.1	Candida_intermedia@Seq_2686
OG0003537	SGZ54321.1	Candida_intermedia@Seq_511
OG0003538	SGZ54323.1	Candida_intermedia@Seq_3101
OG0003539	SGZ54325.1	Candida_intermedia@Seq_875
OG0003540	SGZ54328.1	Candida_intermedia@Seq_3537
OG0003541	SGZ54329.1	Candida_intermedia@Seq_1148
OG0003542	SGZ54331.1	Candida_intermedia@Seq_3236
OG0003543	SGZ54333.1	Candida_intermedia@Seq_5051
OG0003544	SGZ54335.1	Candida_intermedia@Seq_3868
OG0003545	SGZ54337.1	Candida_intermedia@Seq_3765
OG0003546	SGZ54339.1	Candida_intermedia@Seq_3246
OG0003547	SGZ54341.1	Candida_intermedia@Seq_1493
OG0003548	SGZ54343.1	Candida_intermedia@Seq_5085
OG0003549	SGZ54347.1	Candida_intermedia@Seq_2073
OG0003550	SGZ54348.1	Candida_intermedia@Seq_2819
OG0003551	SGZ54350.1	Candida_intermedia@Seq_4607
OG0003552	SGZ54352.1	Candida_intermedia@Seq_4523
OG0003553	SGZ54354.1	Candida_intermedia@Seq_1872
OG0003554	SGZ54356.1	Candida_intermedia@Seq_1365
OG0003555	SGZ54358.1	Candida_intermedia@Seq_3004
OG0003556	SGZ54360.1	Candida_intermedia@Seq_2988
OG0003557	SGZ54362.1	Candida_intermedia@Seq_3415
OG0003558	SGZ54364.1	Candida_intermedia@Seq_4778
OG0003559	SGZ54365.1	Candida_intermedia@Seq_5137
OG0003560	SGZ54367.1	Candida_intermedia@Seq_1814
OG0003561	SGZ54369.1	Candida_intermedia@Seq_5207
OG0003562	SGZ54370.1	Candida_intermedia@Seq_3835
OG0003563	SGZ54372.1	Candida_intermedia@Seq_1563
OG0003564	SGZ54374.1	Candida_intermedia@Seq_4437
