REPORTER METABOLITES USING TEST TYPE: all
ID	NAME	COMPARTMENT	Z-SCORE	P-VALUE	NUMBER OF NEIGHBOURS	AVERAGE Z-SCORE	STD Z-SCORE	GENES
s_1207	NADP(+)	cytoplasm	1.2264	0.11002	36	3.3112	4.2843	Seq_1203,Seq_1472,Seq_3659,Seq_1816,Seq_1672,Seq_5427,Seq_1354,Seq_461,Seq_4931,Seq_4386,Seq_1129,Seq_3667,Seq_4777,Seq_4815,Seq_3997,Seq_926,Seq_3898,Seq_5278,Seq_2013,Seq_3176,Seq_5138,Seq_533,Seq_2221,Seq_3928,Seq_865,Seq_2193,Seq_136,Seq_5517,Seq_5483,Seq_5004,Seq_3087,Seq_354,Seq_3959,Seq_2070,Seq_4234,Seq_4631,Seq_2272,Seq_5467,Seq_3243,Seq_3916,Seq_3982,Seq_1351,Seq_1707,Seq_3045,Seq_489,Seq_2238,Seq_5250,Seq_1808,Seq_3675,Seq_376,Seq_1445,Seq_467,Seq_405,Seq_1292,Seq_3248,Seq_5045,Seq_292,Seq_4261,Seq_2026,Seq_1298,Seq_2572,Seq_4632,Seq_2060,Seq_5357,Seq_2923,Seq_4154,Seq_4775,Seq_4456,Seq_4948,Seq_5221,Seq_4932,Seq_3256,Seq_3482,Seq_4254,Seq_5269,Seq_4282,Seq_2575,Seq_3014,Seq_3415,Seq_4473,Seq_4781,Seq_4832,Seq_5327,Seq_3864,Seq_3104,Seq_5458,Seq_110,CIC11T00000001437
s_1212	NADPH	cytoplasm	1.2264	0.11002	36	3.3112	4.2843	Seq_1203,Seq_1472,Seq_3659,Seq_1816,Seq_1672,Seq_5427,Seq_1354,Seq_461,Seq_4931,Seq_4386,Seq_1129,Seq_3667,Seq_4777,Seq_4815,Seq_3997,Seq_926,Seq_3898,Seq_5278,Seq_2013,Seq_3176,Seq_5138,Seq_533,Seq_2221,Seq_3928,Seq_865,Seq_2193,Seq_136,Seq_5517,Seq_5483,Seq_5004,Seq_3087,Seq_354,Seq_3959,Seq_2070,Seq_4234,Seq_4631,Seq_2272,Seq_5467,Seq_3243,Seq_3916,Seq_3982,Seq_1351,Seq_1707,Seq_3045,Seq_489,Seq_2238,Seq_5250,Seq_1808,Seq_3675,Seq_376,Seq_1445,Seq_467,Seq_405,Seq_1292,Seq_3248,Seq_5045,Seq_292,Seq_4261,Seq_2026,Seq_1298,Seq_2572,Seq_4632,Seq_2060,Seq_5357,Seq_2923,Seq_4154,Seq_4775,Seq_4456,Seq_4948,Seq_5221,Seq_4932,Seq_3256,Seq_3482,Seq_4254,Seq_5269,Seq_4282,Seq_2575,Seq_3014,Seq_3415,Seq_4473,Seq_4781,Seq_4832,Seq_5327,Seq_3864,Seq_3104,Seq_5458,Seq_110,CIC11T00000001437
s_0441	beta-alanine	cytoplasm	1.226	0.11009	5	4.7622	2.0229	Seq_3452,Seq_782,Seq_3263,Seq_5250,Seq_3632,Seq_1967,Seq_2433,Seq_4474,Seq_980
s_0274	4-aminobutanal	cytoplasm	1.221	0.11104	1	7.5824	0	Seq_648,Seq_5250
s_3958	D-Glycerate	cytoplasm	1.221	0.11104	1	7.5824	0	Seq_5250
s_3959	2-Propynal	cytoplasm	1.221	0.11104	1	7.5824	0	Seq_5250
s_3960	Propynoate	cytoplasm	1.221	0.11104	1	7.5824	0	Seq_5250
s_3961	D-Glucuronolactone	cytoplasm	1.221	0.11104	1	7.5824	0	Seq_5250
s_3962	D-Glucarate	cytoplasm	1.221	0.11104	1	7.5824	0	Seq_5250
s_3963	4-Trimethylammoniobutanal	cytoplasm	1.221	0.11104	1	7.5824	0	Seq_5250
s_3964	4-Trimethylammoniobutanoate	cytoplasm	1.221	0.11104	1	7.5824	0	Seq_5250
s_3966	Methylmalonate	cytoplasm	1.221	0.11104	1	7.5824	0	Seq_5250
s_3967	Imidazole-4-acetaldehyde	cytoplasm	1.221	0.11104	1	7.5824	0	Seq_5250
s_3968	Imidazole-4-acetate	cytoplasm	1.221	0.11104	1	7.5824	0	Seq_5250
s_3969	3alpha,7alpha-Dihydroxy-5beta-cholestan-26-al	cytoplasm	1.221	0.11104	1	7.5824	0	Seq_5250
s_3970	3alpha,7alpha-Dihydroxy-5beta-cholestanate	cytoplasm	1.221	0.11104	1	7.5824	0	Seq_5250
s_3971	5-Hydroxyindoleacetaldehyde	cytoplasm	1.221	0.11104	1	7.5824	0	Seq_5250
s_3972	5-Hydroxyindoleacetate	cytoplasm	1.221	0.11104	1	7.5824	0	Seq_5250
s_3973	N4-Acetylaminobutanal	cytoplasm	1.221	0.11104	1	7.5824	0	Seq_5250
s_3974	4-Acetamidobutanoate	cytoplasm	1.221	0.11104	1	7.5824	0	Seq_5250
s_3975	trans-3-Chloroallyl aldehyde	cytoplasm	1.221	0.11104	1	7.5824	0	Seq_5250
s_3976	trans-3-Chloroacrylic acid	cytoplasm	1.221	0.11104	1	7.5824	0	Seq_5250
s_3977	cis-3-Chloroallyl aldehyde	cytoplasm	1.221	0.11104	1	7.5824	0	Seq_5250
s_3978	cis-3-Chloroacrylic acid	cytoplasm	1.221	0.11104	1	7.5824	0	Seq_5250
s_3979	Chloroacetaldehyde	cytoplasm	1.221	0.11104	1	7.5824	0	Seq_5250
s_3980	Chloroacetic acid	cytoplasm	1.221	0.11104	1	7.5824	0	Seq_5250
s_3981	Perillyl aldehyde	cytoplasm	1.221	0.11104	1	7.5824	0	Seq_5250
s_3982	Perillic acid	cytoplasm	1.221	0.11104	1	7.5824	0	Seq_5250
s_3983	2-trans,6-trans-Farnesal	cytoplasm	1.221	0.11104	1	7.5824	0	Seq_5250
s_3984	Farnesoic acid	cytoplasm	1.221	0.11104	1	7.5824	0	Seq_5250
s_1070	laurate	peroxisome	1.2153	0.11213	6	4.5286	4.5723	Seq_945,Seq_126,Seq_200,Seq_3237,Seq_2834,Seq_2848,Seq_4716
s_1166	myristate	peroxisome	1.2153	0.11213	6	4.5286	4.5723	Seq_945,Seq_126,Seq_200,Seq_3237,Seq_2834,Seq_2848,Seq_4716
s_1291	palmitate	peroxisome	1.2153	0.11213	6	4.5286	4.5723	Seq_945,Seq_126,Seq_200,Seq_3237,Seq_2834,Seq_2848,Seq_4716
s_1451	stearate	peroxisome	1.2153	0.11213	6	4.5286	4.5723	Seq_945,Seq_126,Seq_200,Seq_3237,Seq_2834,Seq_2848,Seq_4716
s_2855	oleate	peroxisome	1.2153	0.11213	6	4.5286	4.5723	Seq_945,Seq_126,Seq_200,Seq_3237,Seq_2834,Seq_2848,Seq_4716
s_0722	formate	cytoplasm	1.2013	0.11481	4	4.9619	11.0903	Seq_2702,Seq_1816,Seq_448,Seq_4897,Seq_1812,Seq_2221,Seq_3928,Seq_3379,Seq_1969,Seq_1471,Seq_1891,Seq_4775,Seq_3768
s_2928	trans-3,cis-5-dodecadienoyl-CoA	peroxisome	1.1704	0.12092	1	7.3702	0	Seq_5441
s_2929	trans-dodec-3-enoyl-CoA	peroxisome	1.1704	0.12092	1	7.3702	0	Seq_5441,Seq_5178
s_2930	trans-3,cis-5-tetradecadienoyl-CoA	peroxisome	1.1704	0.12092	1	7.3702	0	Seq_5441
s_2931	trans-tetradec-3-enoyl-CoA	peroxisome	1.1704	0.12092	1	7.3702	0	Seq_5441,Seq_5178
s_2932	trans-2,trans-4-dodecadienoyl-CoA	peroxisome	1.1704	0.12092	1	7.3702	0	Seq_5441,Seq_5178
s_2933	trans-2,trans-4-tetradecadienoyl-CoA	peroxisome	1.1704	0.12092	1	7.3702	0	Seq_5441,Seq_5178
s_0973	L-aspartate	cytoplasm	1.1449	0.12612	6	4.4086	4.1612	Seq_3847,Seq_2889,Seq_21,Seq_3051,Seq_629,Seq_1561,Seq_1326,Seq_985,Seq_4224,Seq_4704,Seq_641,Seq_269,Seq_1368,Seq_4666,Seq_5174,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_3448,Seq_2339,Seq_2261,CIC11T00000001530
s_0566	D-glucose	vacuole	1.1151	0.1324	3	5.1282	2.2013	Seq_3786,Seq_5306,Seq_4006,Seq_2192
s_0956	L-alanine	extracellular	1.1015	0.13534	5	4.5287	4.6663	Seq_21,Seq_4372,Seq_1368,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_5337,Seq_3448,CIC11T00000001530
s_1004	L-glycine	extracellular	1.1015	0.13534	5	4.5287	4.6663	Seq_21,Seq_4372,Seq_1368,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_5337,Seq_3448,CIC11T00000001530
s_1035	L-proline	cytoplasm	1.1015	0.13534	5	4.5287	4.6663	Seq_21,Seq_4815,Seq_3550,Seq_4372,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_5337,CIC11T00000001530
s_1036	L-proline	extracellular	1.1015	0.13534	5	4.5287	4.6663	Seq_21,Seq_4372,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_5337,CIC11T00000001530
s_1559	UTP	cytoplasm	1.0785	0.1404	3	5.0406	0.1424	Seq_5454,Seq_3460,Seq_1339,Seq_3518,Seq_894,Seq_5138,Seq_4468,Seq_3420,Seq_891
s_1216	nicotinamide	cytoplasm	1.0623	0.14406	2	5.612	7.3395	Seq_3773,Seq_934,Seq_4511,Seq_3604,Seq_2325,Seq_511
s_3923	N-(4-oxoglutarate)-L-cysteinylglycine	cytoplasm	1.0407	0.14901	1	6.826	0	Seq_4414
s_3924	N-(4-oxoglutarate)-L-cysteinylglycine	mitochondrion	1.0407	0.14901	1	6.826	0	Seq_4414
s_3925	L-cysteinylglycine	mitochondrion	1.0407	0.14901	1	6.826	0	Seq_4414
s_0561	D-glucitol	cytoplasm	1.0287	0.15181	2	5.5126	7.3296	Seq_1183,Seq_2189,Seq_2272,Seq_5357,Seq_2923,Seq_4936
s_0750	glutathione	cytoplasm	1.0152	0.155	10	3.7956	4.2492	Seq_594,Seq_4386,Seq_4777,Seq_3349,Seq_3379,Seq_2349,Seq_398,Seq_1071,Seq_1310,Seq_783,Seq_2341,Seq_3851,Seq_2238,Seq_4841,Seq_4136,Seq_4352,Seq_4610,Seq_4597,Seq_1236,Seq_2231,Seq_3160,Seq_3372,Seq_3625,Seq_5017,Seq_5227,Seq_580,Seq_620
s_0969	L-asparagine	cytoplasm	1.0113	0.15595	4	4.5659	3.7467	Seq_2889,Seq_21,Seq_1799,Seq_4411,Seq_761,Seq_1368,Seq_5174,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_3448,Seq_3591,CIC11T00000001530
s_0970	L-asparagine	extracellular	1.0113	0.15595	4	4.5659	3.7467	Seq_2889,Seq_21,Seq_1368,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_3448,CIC11T00000001530
s_0974	L-aspartate	extracellular	1.0113	0.15595	4	4.5659	3.7467	Seq_2889,Seq_21,Seq_1561,Seq_1368,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_3448,Seq_2339,CIC11T00000001530
s_0688	FAD	mitochondrion	0.99929	0.15883	2	5.4256	4.8238	Seq_2282,Seq_1347,Seq_5314,Seq_165,Seq_5277
s_0690	FADH2	mitochondrion	0.99929	0.15883	2	5.4256	4.8238	Seq_457,Seq_1347,Seq_5314,Seq_165,Seq_5277
s_0022	(R)-carnitine	extracellular	0.93653	0.1745	3	4.7003	1.8249	Seq_127,Seq_1475,Seq_1600,Seq_2532,Seq_517
s_4392	cyclohexanone	cytoplasm	0.92348	0.17788	1	6.3344	0	Seq_4632
s_4393	hexano-6-lactone	cytoplasm	0.92348	0.17788	1	6.3344	0	Seq_4632
s_0378	acetyl-CoA	peroxisome	0.90818	0.18189	4	4.3512	3.9714	Seq_4462,Seq_2858,Seq_1577,Seq_3526,Seq_2236
s_1440	spermidine	extracellular	0.89967	0.18415	8	3.7776	3.1052	Seq_127,Seq_21,Seq_1676,Seq_3680,Seq_932,Seq_3882,Seq_1475,Seq_1600,Seq_2532,Seq_517,Seq_1077,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,CIC11T00000001530
s_0965	L-arginine	cytoplasm	0.89811	0.18456	3	4.6083	4.5876	Seq_21,Seq_1799,Seq_2307,Seq_2822,Seq_4807,Seq_4317,Seq_37,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_3591,Seq_4691,CIC11T00000001530
s_0966	L-arginine	extracellular	0.89811	0.18456	3	4.6083	4.5876	Seq_21,Seq_2822,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,CIC11T00000001530
s_0971	L-asparagine	mitochondrion	0.89811	0.18456	3	4.6083	4.5876	Seq_4439,Seq_21,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,CIC11T00000001530
s_0979	L-citrulline	cytoplasm	0.89811	0.18456	3	4.6083	4.5876	Seq_21,Seq_3734,Seq_269,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,CIC11T00000001530
s_0981	L-cysteine	cytoplasm	0.89811	0.18456	3	4.6083	4.5876	Seq_878,Seq_21,Seq_1646,Seq_837,Seq_3670,Seq_4814,Seq_2985,Seq_2838,Seq_3785,Seq_4610,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,CIC11T00000001530
s_0982	L-cysteine	extracellular	0.89811	0.18456	3	4.6083	4.5876	Seq_21,Seq_4610,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,CIC11T00000001530
s_0992	L-glutamate	extracellular	0.89811	0.18456	3	4.6083	4.5876	Seq_21,Seq_1561,Seq_1368,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_3448,Seq_2339,CIC11T00000001530
s_1000	L-glutamine	extracellular	0.89811	0.18456	3	4.6083	4.5876	Seq_21,Seq_1368,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_3448,CIC11T00000001530
s_1007	L-histidine	extracellular	0.89811	0.18456	3	4.6083	4.5876	Seq_21,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,CIC11T00000001530
s_1016	L-isoleucine	cytoplasm	0.89811	0.18456	3	4.6083	4.5876	Seq_5204,Seq_21,Seq_584,Seq_4411,Seq_761,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,CIC11T00000001530
s_1017	L-isoleucine	extracellular	0.89811	0.18456	3	4.6083	4.5876	Seq_21,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,CIC11T00000001530
s_1021	L-leucine	cytoplasm	0.89811	0.18456	3	4.6083	4.5876	Seq_21,Seq_584,Seq_4411,Seq_761,Seq_3162,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,CIC11T00000001530
s_1022	L-leucine	extracellular	0.89811	0.18456	3	4.6083	4.5876	Seq_21,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,CIC11T00000001530
s_1026	L-lysine	extracellular	0.89811	0.18456	3	4.6083	4.5876	Seq_21,Seq_2822,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,CIC11T00000001530
s_1030	L-methionine	extracellular	0.89811	0.18456	3	4.6083	4.5876	Seq_21,Seq_2112,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,CIC11T00000001530
s_1031	L-methionine	mitochondrion	0.89811	0.18456	3	4.6083	4.5876	Seq_21,Seq_415,Seq_1076,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,CIC11T00000001530
s_1033	L-phenylalanine	extracellular	0.89811	0.18456	3	4.6083	4.5876	Seq_21,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,CIC11T00000001530
s_1046	L-threonine	extracellular	0.89811	0.18456	3	4.6083	4.5876	Seq_21,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,CIC11T00000001530
s_1047	L-threonine	mitochondrion	0.89811	0.18456	3	4.6083	4.5876	Seq_21,Seq_5343,Seq_3025,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,CIC11T00000001530
s_1049	L-tryptophan	extracellular	0.89811	0.18456	3	4.6083	4.5876	Seq_21,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,CIC11T00000001530
s_1052	L-tyrosine	extracellular	0.89811	0.18456	3	4.6083	4.5876	Seq_21,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,CIC11T00000001530
s_1056	L-valine	cytoplasm	0.89811	0.18456	3	4.6083	4.5876	Seq_21,Seq_3093,Seq_584,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,CIC11T00000001530
s_1057	L-valine	extracellular	0.89811	0.18456	3	4.6083	4.5876	Seq_21,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,CIC11T00000001530
s_1267	ornithine	extracellular	0.89811	0.18456	3	4.6083	4.5876	Seq_21,Seq_2822,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,CIC11T00000001530
s_1418	S-adenosyl-L-methionine	extracellular	0.89811	0.18456	3	4.6083	4.5876	Seq_21,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,CIC11T00000001530
s_1424	S-methyl-L-methionine	cytoplasm	0.89811	0.18456	3	4.6083	4.5876	Seq_21,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,CIC11T00000001530
s_1425	S-methyl-L-methionine	extracellular	0.89811	0.18456	3	4.6083	4.5876	Seq_21,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,CIC11T00000001530
s_3107	L-serine	endoplasmic reticulum membrane	0.89811	0.18456	3	4.6083	4.5876	Seq_21,Seq_3269,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,CIC11T00000001530
s_4013	Mg(2+)	cytoplasm	0.89811	0.18456	3	4.6083	4.5876	Seq_21,Seq_3732,Seq_2816,Seq_2448,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_4495,CIC11T00000001530
s_4166	L-citrulline	extracellular	0.89811	0.18456	3	4.6083	4.5876	Seq_21,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,CIC11T00000001530
s_4202	Mn(2+)	extracellular	0.89811	0.18456	3	4.6083	4.5876	Seq_21,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,CIC11T00000001530
s_4204	Mg(2+)	extracellular	0.89811	0.18456	3	4.6083	4.5876	Seq_21,Seq_2448,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_4495,CIC11T00000001530
s_0955	L-alanine	cytoplasm	0.84717	0.19845	11	3.5206	4.1445	Seq_21,Seq_3693,Seq_3641,Seq_650,Seq_3825,Seq_1295,Seq_1071,Seq_5101,Seq_4372,Seq_1368,Seq_4029,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_5337,Seq_3448,Seq_5218,CIC11T00000001530
s_1543	UDP-D-glucose	cytoplasm	0.83771	0.2011	12	3.4508	4.3742	Seq_3460,Seq_2479,Seq_4162,Seq_339,Seq_5049,Seq_2541,Seq_3713,Seq_684,Seq_4468,Seq_819,Seq_5281,Seq_4700,Seq_4440,Seq_3332,Seq_3940,Seq_5235
s_3779	D-fructose	vacuole	0.83378	0.2022	1	5.9582	0	Seq_4006
s_3780	D-galactose	vacuole	0.83378	0.2022	1	5.9582	0	Seq_4006
s_4032	[protein]-L-lysine	cytoplasm	0.83021	0.20321	1	5.9432	0	Seq_3076
s_4033	[protein]-N(6)-acetyl-L-lysine	cytoplasm	0.83021	0.20321	1	5.9432	0	Seq_3076
s_0282	4-hydroxy-2-oxoglutarate	cytoplasm	0.82284	0.2053	2	4.903	5.5019	Seq_4704,Seq_2919,Seq_369
s_1286	palmitate	cytoplasm	0.81661	0.20708	3	4.413	3.6359	Seq_200,Seq_3237,Seq_3115
s_1302	palmitoyl-CoA	cytoplasm	0.81661	0.20708	3	4.413	3.6359	Seq_200,Seq_3237,Seq_3115
s_4281	acryloyl-CoA	cytoplasm	0.81656	0.20709	1	5.8859	0	Seq_572
s_4460	3-methylbut-2-enoyl-CoA	cytoplasm	0.81656	0.20709	1	5.8859	0	Seq_572
s_4568	3-methylbutanoyl-CoA	cytoplasm	0.81656	0.20709	1	5.8859	0	Seq_572
s_1274	oxaloacetate	peroxisome	0.81037	0.20886	3	4.398	4.4447	Seq_1274,Seq_4704,Seq_3526
s_1439	spermidine	cytoplasm	0.77879	0.21805	9	3.5408	2.9902	Seq_127,Seq_21,Seq_1676,Seq_648,Seq_3680,Seq_932,Seq_1266,Seq_2030,Seq_3882,Seq_2877,Seq_1475,Seq_1600,Seq_2532,Seq_517,Seq_1077,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,CIC11T00000001530
s_1522	trehalose	vacuole	0.75875	0.224	2	4.7132	2.9425	Seq_5306,Seq_2192
s_3767	N,N'-Chitobiosyldiphosphodolichol	endoplasmic reticulum	0.75605	0.22481	1	5.6321	0	Seq_4690,Seq_2762
s_3999	Isomaltose	cytoplasm	0.74838	0.22712	2	4.6825	5.2073	Seq_758,Seq_4728
s_4000	Dextrin	cytoplasm	0.74838	0.22712	2	4.6825	5.2073	Seq_758,Seq_4728
s_4024	Starch	cytoplasm	0.74838	0.22712	2	4.6825	5.2073	Seq_758,Seq_4728
s_1219	nicotinate	cytoplasm	0.74546	0.228	6	3.7276	3.598	Seq_934,Seq_278,Seq_2091,Seq_2484,Seq_4549,Seq_5425,Seq_786
s_0020	(R)-acetoin	cytoplasm	0.73332	0.23168	1	5.5368	0	Seq_3511,Seq_2497,Seq_5169
s_0056	(S)-3-methyl-2-oxopentanoate	cytoplasm	0.73332	0.23168	1	5.5368	0	Seq_3511,Seq_584,Seq_5169
s_0291	4-methyl-2-oxopentanoate	cytoplasm	0.73332	0.23168	1	5.5368	0	Seq_3511,Seq_584,Seq_5169
s_0176	2-oxoadipic acid	cytoplasm	0.72496	0.23424	2	4.6131	5.5583	Seq_3845,Seq_4947,Seq_650,Seq_4856
s_0376	acetyl-CoA	mitochondrion	0.71751	0.23653	6	3.68	5.8105	Seq_924,Seq_4679,Seq_885,Seq_4641,Seq_1734,Seq_2858,Seq_3494,Seq_3436,Seq_1942,Seq_3526,Seq_219,Seq_639,Seq_5400,Seq_3410,Seq_3635,Seq_2712
s_0069	(S)-malate	peroxisome	0.71526	0.23722	2	4.5844	0.12646	Seq_1274,Seq_1577,Seq_2236
s_0734	gamma-aminobutyrate	cytoplasm	0.70956	0.23899	10	3.3938	3.8675	Seq_695,Seq_3452,Seq_783,Seq_4372,Seq_5250,Seq_3636,Seq_5423,Seq_4029,Seq_2137,Seq_4014,Seq_5337,Seq_3632,Seq_4252,Seq_5218
s_3045	diglyceride (1-16:0, 2-18:1)	lipid particle	0.68562	0.24648	4	3.8875	2.0146	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3046	triglyceride (1-16:0, 2-18:1, 3-16:0)	lipid particle	0.68562	0.24648	4	3.8875	2.0146	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3048	triglyceride (1-16:1, 2-16:1, 3-16:0)	lipid particle	0.68562	0.24648	4	3.8875	2.0146	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3049	diglyceride (1-16:1, 2-18:1)	lipid particle	0.68562	0.24648	4	3.8875	2.0146	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3050	triglyceride (1-16:1, 2-18:1, 3-16:0)	lipid particle	0.68562	0.24648	4	3.8875	2.0146	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3051	diglyceride (1-18:0, 2-16:1)	lipid particle	0.68562	0.24648	4	3.8875	2.0146	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3052	triglyceride (1-18:0, 2-16:1, 3-16:0)	lipid particle	0.68562	0.24648	4	3.8875	2.0146	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3053	diglyceride (1-18:0, 2-18:1)	lipid particle	0.68562	0.24648	4	3.8875	2.0146	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3054	triglyceride (1-18:0, 2-18:1, 3-16:0)	lipid particle	0.68562	0.24648	4	3.8875	2.0146	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3055	diglyceride (1-18:1, 2-16:1)	lipid particle	0.68562	0.24648	4	3.8875	2.0146	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3056	triglyceride (1-18:1, 2-16:1, 3-16:0)	lipid particle	0.68562	0.24648	4	3.8875	2.0146	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3057	diglyceride (1-18:1, 2-18:1)	lipid particle	0.68562	0.24648	4	3.8875	2.0146	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3058	triglyceride (1-18:1, 2-18:1, 3-16:0)	lipid particle	0.68562	0.24648	4	3.8875	2.0146	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3059	triglyceride (1-16:0, 2-16:1, 3-16:1)	lipid particle	0.68562	0.24648	4	3.8875	2.0146	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3060	triglyceride (1-16:0, 2-18:1, 3-16:1)	lipid particle	0.68562	0.24648	4	3.8875	2.0146	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3061	triglyceride (1-16:1, 2-16:1, 3-16:1)	lipid particle	0.68562	0.24648	4	3.8875	2.0146	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3062	triglyceride (1-16:1, 2-18:1, 3-16:1)	lipid particle	0.68562	0.24648	4	3.8875	2.0146	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3063	triglyceride (1-18:0, 2-16:1, 3-16:1)	lipid particle	0.68562	0.24648	4	3.8875	2.0146	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3064	triglyceride (1-18:0, 2-18:1, 3-16:1)	lipid particle	0.68562	0.24648	4	3.8875	2.0146	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3065	triglyceride (1-18:1, 2-16:1, 3-16:1)	lipid particle	0.68562	0.24648	4	3.8875	2.0146	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3066	triglyceride (1-18:1, 2-18:1, 3-16:1)	lipid particle	0.68562	0.24648	4	3.8875	2.0146	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3067	triglyceride (1-16:0, 2-16:1, 3-18:0)	lipid particle	0.68562	0.24648	4	3.8875	2.0146	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3068	triglyceride (1-16:0, 2-18:1, 3-18:0)	lipid particle	0.68562	0.24648	4	3.8875	2.0146	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3069	triglyceride (1-16:1, 2-16:1, 3-18:0)	lipid particle	0.68562	0.24648	4	3.8875	2.0146	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3070	triglyceride (1-16:1, 2-18:1, 3-18:0)	lipid particle	0.68562	0.24648	4	3.8875	2.0146	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3071	triglyceride (1-18:0, 2-16:1, 3-18:0)	lipid particle	0.68562	0.24648	4	3.8875	2.0146	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3072	triglyceride (1-18:0, 2-18:1, 3-18:0)	lipid particle	0.68562	0.24648	4	3.8875	2.0146	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3073	triglyceride (1-18:1, 2-16:1, 3-18:0)	lipid particle	0.68562	0.24648	4	3.8875	2.0146	Seq_3546,Seq_2377,Seq_1975,Seq_1107
s_3074	triglyceride (1-18:1, 2-18:1, 3-18:0)	lipid particle	0.68562	0.24648	4	3.8875	2.0146	Seq_3546,Seq_2377,Seq_1975,Seq_1107
