Orthogroup	model_Cint	data_Cint
OG0003598	Seq_1212	SGZ54443.1
OG0003599	Seq_4742	SGZ54444.1
OG0003600	Seq_187	SGZ54446.1
OG0003601	Seq_739	SGZ54448.1
OG0003602	Seq_2051	SGZ54449.1
OG0003603	Seq_917	SGZ54451.1
OG0003604	Seq_4668	SGZ54453.1
OG0003605	Seq_4823	SGZ54455.1
OG0003606	Seq_2675	SGZ54457.1
OG0003607	Seq_2947	SGZ54459.1
OG0003608	Seq_4474	SGZ54461.1
OG0003609	Seq_370	SGZ54463.1
OG0003610	Seq_1652	SGZ54465.1
OG0003611	Seq_5090	SGZ54466.1
OG0003612	Seq_5488	SGZ54468.1
OG0003613	Seq_2271	SGZ54470.1
OG0003614	Seq_2600	SGZ54472.1
OG0003615	Seq_2124	SGZ54473.1
OG0003616	Seq_5299	SGZ54475.1
OG0003617	Seq_4529	SGZ54479.1
OG0003618	Seq_880	SGZ54483.1
OG0003619	Seq_4016	SGZ54487.1
OG0003620	Seq_1146	SGZ54489.1
OG0003621	Seq_3451	SGZ54491.1
OG0003622	Seq_5380	SGZ54493.1
OG0003623	Seq_1894	SGZ54495.1
OG0003624	Seq_730	SGZ54497.1
OG0003625	Seq_700	SGZ54499.1
OG0003626	Seq_3809	SGZ54503.1
OG0003627	Seq_435	SGZ54505.1
OG0003628	Seq_412	SGZ54507.1
OG0003629	Seq_4589	SGZ54509.1
OG0003630	Seq_3762	SGZ54510.1
OG0003631	Seq_1279	SGZ54512.1
OG0003632	Seq_2582	SGZ54515.1
OG0003633	Seq_500	SGZ54517.1
OG0003634	Seq_709	SGZ54519.1
OG0003635	Seq_1977	SGZ54523.1
OG0003636	Seq_419	SGZ54525.1
OG0003637	Seq_1525	SGZ54526.1
OG0003638	Seq_2355	SGZ54528.1
OG0003639	Seq_4833	SGZ54530.1
OG0003640	Seq_719	SGZ54533.1
OG0003641	Seq_4089	SGZ54535.1
OG0003642	Seq_4269	SGZ54537.1
OG0003643	Seq_3039	SGZ54539.1
OG0003644	Seq_740	SGZ54541.1
OG0003645	Seq_4283	SGZ54543.1
OG0003646	Seq_244	SGZ54545.1
OG0003647	Seq_2371	SGZ54546.1
OG0003648	Seq_4983	SGZ54548.1
OG0003649	Seq_346	SGZ54550.1
OG0003650	Seq_4700	SGZ54552.1
OG0003651	Seq_3500	SGZ54554.1
OG0003652	Seq_2577	SGZ54556.1
OG0003653	Seq_2623	SGZ54559.1
OG0003654	Seq_4193	SGZ54561.1
OG0003655	Seq_4916	SGZ54563.1
OG0003656	Seq_1733	SGZ54565.1
OG0003657	Seq_841	SGZ54567.1
OG0003658	Seq_1486	SGZ54569.1
OG0003659	Seq_1129	SGZ54571.1
OG0003660	Seq_5283	SGZ54573.1
OG0003661	Seq_599	SGZ54575.1
OG0003662	Seq_4780	SGZ54577.1
OG0003663	Seq_1519	SGZ54578.1
OG0003664	Seq_2770	SGZ54580.1
OG0003665	Seq_1311	SGZ54582.1
OG0003666	Seq_3996	SGZ54584.1
OG0003667	Seq_577	SGZ54586.1
OG0003668	Seq_2576	SGZ54588.1
OG0003669	Seq_4091	SGZ54590.1
OG0003670	Seq_454	SGZ54592.1
OG0003671	Seq_3363	SGZ54594.1
OG0003672	Seq_206	SGZ54596.1
OG0003673	Seq_827	SGZ54597.1
OG0003674	Seq_1010	SGZ54599.1
OG0003675	Seq_1951	SGZ54601.1
OG0003676	Seq_3036	SGZ54603.1
OG0003677	Seq_2929	SGZ54606.1
OG0003678	Seq_144	SGZ54607.1
OG0003679	Seq_1702	SGZ54609.1
OG0003680	Seq_4887	SGZ54611.1
OG0003681	Seq_1982	SGZ54613.1
OG0003682	Seq_593	SGZ54615.1
OG0003683	Seq_5208	SGZ54618.1
OG0003684	Seq_4011	SGZ54620.1
OG0003685	Seq_5422	SGZ54624.1
OG0003686	Seq_3797	SGZ54626.1
OG0003687	Seq_2784	SGZ54627.1
OG0003688	Seq_4051	SGZ54629.1
OG0003689	Seq_1227	SGZ54630.1
OG0003690	Seq_5182	SGZ54632.1
OG0003691	Seq_250	SGZ54634.1
OG0003692	Seq_1008	SGZ54635.1
OG0003693	Seq_2810	SGZ54637.1
OG0003694	Seq_3526	SGZ54639.1
OG0003695	Seq_1879	SGZ54643.1
OG0003696	Seq_630	SGZ54645.1
OG0003697	Seq_5099	SGZ54649.1
OG0003698	Seq_674	SGZ54651.1
OG0003699	Seq_3341	SGZ54653.1
OG0003700	Seq_1463	SGZ54658.1
OG0003701	Seq_3593	SGZ54662.1
OG0003702	Seq_5212	SGZ54663.1
OG0003703	Seq_1891	SGZ54665.1
OG0003704	Seq_4062	SGZ54670.1
OG0003705	Seq_358	SGZ54672.1
OG0003706	Seq_28	SGZ54675.1
OG0003707	Seq_2468	SGZ54681.1
OG0003708	Seq_1063	SGZ54682.1
OG0003709	Seq_823	SGZ54683.1
OG0003710	Seq_2865	SGZ54684.1
OG0003711	Seq_469	SGZ54685.1
OG0003712	Seq_4093	SGZ54686.1
OG0003713	Seq_2227	SGZ54687.1
OG0003714	Seq_1990	SGZ54690.1
OG0003715	Seq_5469	SGZ54692.1
OG0003716	Seq_4707	SGZ54693.1
OG0003717	Seq_450	SGZ54694.1
OG0003718	Seq_1627	SGZ54695.1
OG0003719	Seq_3749	SGZ54696.1
OG0003720	Seq_2463	SGZ54700.1
OG0003721	Seq_2726	SGZ54702.1
OG0003722	Seq_3190	SGZ54703.1
OG0003723	Seq_685	SGZ54704.1
OG0003724	Seq_4600	SGZ54705.1
OG0003725	Seq_176	SGZ54706.1
OG0003726	Seq_2768	SGZ54707.1
OG0003727	Seq_1044	SGZ54708.1
OG0003728	Seq_2499	SGZ54709.1
OG0003729	Seq_228	SGZ54710.1
OG0003730	Seq_5005	SGZ54712.1
OG0003731	Seq_5436	SGZ54713.1
OG0003732	Seq_886	SGZ54716.1
OG0003733	Seq_461	SGZ54720.1
OG0003734	Seq_374	SGZ54724.1
OG0003735	Seq_4459	SGZ54728.1
OG0003736	Seq_1560	SGZ54730.1
OG0003737	Seq_3480	SGZ54824.1
OG0003738	Seq_2751	SGZ54832.1
OG0003739	Seq_5056	SGZ54833.1
OG0003740	Seq_581	SGZ54837.1
OG0003741	Seq_4084	SGZ54841.1
OG0003742	Seq_5184	SGZ54845.1
OG0003743	Seq_5344	SGZ54854.1
OG0003744	Seq_2545	SGZ54856.1
OG0003745	Seq_2742	SGZ54858.1
OG0003746	Seq_3403	SGZ54860.1
OG0003747	Seq_560	SGZ54862.1
OG0003748	Seq_3533	SGZ54864.1
OG0003749	Seq_259	SGZ54866.1
OG0003750	Seq_2074	SGZ54867.1
OG0003751	Seq_3957	SGZ54869.1
OG0003752	Seq_5144	SGZ54873.1
OG0003753	Seq_3163	SGZ54875.1
OG0003754	Seq_3673	SGZ54877.1
OG0003755	Seq_3956	SGZ54883.1
OG0003756	Seq_4558	SGZ54885.1
OG0003757	Seq_2696	SGZ54889.1
OG0003758	Seq_178	SGZ54891.1
OG0003759	Seq_2424	SGZ54894.1
OG0003760	Seq_903	SGZ54896.1
OG0003761	Seq_5457	SGZ54897.1
OG0003762	Seq_268	SGZ54899.1
OG0003763	Seq_1545	SGZ54901.1
OG0003764	Seq_2602	SGZ54903.1
OG0003765	Seq_4077	SGZ54907.1
OG0003766	Seq_4233	SGZ54909.1
OG0003767	Seq_1936	SGZ54911.1
OG0003768	Seq_1068	SGZ54913.1
OG0003769	Seq_1196	SGZ54915.1
OG0003770	Seq_2126	SGZ54917.1
OG0003771	Seq_4015	SGZ54919.1
OG0003772	Seq_2487	SGZ54921.1
OG0003773	Seq_4737	SGZ54923.1
OG0003774	Seq_271	SGZ54924.1
OG0003775	Seq_3032	SGZ54926.1
OG0003776	Seq_2635	SGZ54928.1
OG0003777	Seq_3420	SGZ54930.1
OG0003778	Seq_2311	SGZ54932.1
OG0003779	Seq_1606	SGZ54934.1
OG0003780	Seq_4831	SGZ54936.1
OG0003781	Seq_117	SGZ54940.1
OG0003782	Seq_1691	SGZ54941.1
OG0003783	Seq_4227	SGZ54946.1
OG0003784	Seq_2611	SGZ54947.1
OG0003785	Seq_2605	SGZ54949.1
OG0003786	Seq_2642	SGZ54951.1
OG0003787	Seq_747	SGZ54953.1
OG0003788	Seq_3169	SGZ54955.1
OG0003789	Seq_2097	SGZ54957.1
OG0003790	Seq_3761	SGZ54959.1
OG0003791	Seq_5428	SGZ54961.1
OG0003792	Seq_5104	SGZ54962.1
OG0003793	Seq_498	SGZ54964.1
OG0003794	Seq_3639	SGZ54972.1
OG0003795	Seq_4560	SGZ54973.1
OG0003796	Seq_4176	SGZ54975.1
OG0003797	Seq_2559	SGZ54977.1
OG0003798	Seq_5075	SGZ54981.1
OG0003799	Seq_4619	SGZ54983.1
OG0003800	Seq_723	SGZ54985.1
OG0003801	Seq_2167	SGZ54987.1
OG0003802	Seq_1844	SGZ54989.1
OG0003803	Seq_3887	SGZ54991.1
OG0003804	Seq_757	SGZ54992.1
OG0003805	Seq_974	SGZ54994.1
OG0003806	Seq_2328	SGZ54996.1
OG0003807	Seq_1516	SGZ54997.1
OG0003808	Seq_4967	SGZ54999.1
OG0003809	Seq_3865	SGZ55003.1
OG0003810	Seq_569	SGZ55005.1
OG0003811	Seq_2008	SGZ55006.1
OG0003812	Seq_293	SGZ55008.1
OG0003813	Seq_1464	SGZ55010.1
OG0003814	Seq_2220	SGZ55012.1
OG0003815	Seq_1069	SGZ55014.1
OG0003816	Seq_3344	SGZ55015.1
OG0003817	Seq_2542	SGZ55017.1
OG0003818	Seq_2874	SGZ55019.1
OG0003819	Seq_2851	SGZ55021.1
OG0003820	Seq_1393	SGZ55023.1
OG0003821	Seq_3784	SGZ55025.1
OG0003822	Seq_4524	SGZ55029.1
OG0003823	Seq_3237	SGZ55030.1
OG0003824	Seq_4315	SGZ55032.1
OG0003825	Seq_925	SGZ55034.1
OG0003826	Seq_3793	SGZ55036.1
OG0003827	Seq_282	SGZ55038.1
OG0003828	Seq_2597	SGZ55040.1
OG0003829	Seq_836	SGZ55042.1
OG0003830	Seq_1405	SGZ55044.1
OG0003831	Seq_5112	SGZ55045.1
OG0003832	Seq_1682	SGZ55047.1
OG0003833	Seq_3319	SGZ55049.1
OG0003834	Seq_5264	SGZ55053.1
OG0003835	Seq_2656	SGZ55055.1
OG0003836	Seq_193	SGZ55059.1
OG0003837	Seq_4411	SGZ55061.1
OG0003838	Seq_4036	SGZ55063.1
OG0003839	Seq_2809	SGZ55065.1
OG0003840	Seq_5077	SGZ55067.1
OG0003841	Seq_714	SGZ55069.1
OG0003842	Seq_2665	SGZ55070.1
OG0003843	Seq_2000	SGZ55072.1
OG0003844	Seq_1449	SGZ55074.1
OG0003845	Seq_3557	SGZ55076.1
OG0003846	Seq_2178	SGZ55078.1
OG0003847	Seq_5022	SGZ55080.1
OG0003848	Seq_3466	SGZ55082.1
OG0003849	Seq_2205	SGZ55084.1
OG0003850	Seq_1670	SGZ55086.1
OG0003851	Seq_2196	SGZ55089.1
OG0003852	Seq_5223	SGZ55093.1
OG0003853	Seq_3450	SGZ55095.1
OG0003854	Seq_3408	SGZ55097.1
OG0003855	Seq_88	SGZ55099.1
OG0003856	Seq_3388	SGZ55100.1
OG0003857	Seq_4259	SGZ55102.1
OG0003858	Seq_4135	SGZ55104.1
OG0003859	Seq_2214	SGZ55106.1
OG0003860	Seq_2837	SGZ55108.1
OG0003861	Seq_1923	SGZ55109.1
OG0003862	Seq_365	SGZ55111.1
OG0003863	Seq_1372	SGZ55113.1
OG0003864	Seq_3616	SGZ55115.1
OG0003865	Seq_5523	SGZ55117.1
OG0003866	Seq_5427	SGZ55119.1
OG0003867	Seq_339	SGZ55121.1
OG0003868	Seq_3129	SGZ55123.1
OG0003869	Seq_4940	SGZ55125.1
OG0003870	Seq_2926	SGZ55127.1
OG0003871	Seq_2791	SGZ55129.1
OG0003872	Seq_3688	SGZ55131.1
OG0003873	Seq_1327	SGZ55132.1
OG0003874	Seq_4824	SGZ55134.1
OG0003875	Seq_4869	SGZ55136.1
OG0003876	Seq_2429	SGZ55138.1
OG0003877	Seq_612	SGZ55140.1
OG0003878	Seq_1732	SGZ55142.1
OG0003879	Seq_2109	SGZ55144.1
OG0003880	Seq_2257	SGZ55146.1
OG0003881	Seq_4431	SGZ55148.1
OG0003882	Seq_1238	SGZ55151.1
OG0003883	Seq_2358	SGZ55153.1
OG0003884	Seq_3381	SGZ55155.1
OG0003885	Seq_465	SGZ55157.1
OG0003886	Seq_5237	SGZ55159.1
OG0003887	Seq_2952	SGZ55161.1
OG0003888	Seq_3134	SGZ55163.1
OG0003889	Seq_5324	SGZ55165.1
OG0003890	Seq_3284	SGZ55167.1
OG0003891	Seq_3657	SGZ55169.1
OG0003892	Seq_2925	SGZ55171.1
OG0003893	Seq_1266	SGZ55172.1
OG0003894	Seq_5035	SGZ55174.1
OG0003895	Seq_763	SGZ55176.1
OG0003896	Seq_3368	SGZ55177.1
OG0003897	Seq_4241	SGZ55179.1
OG0003898	Seq_1387	SGZ55181.1
OG0003899	Seq_2470	SGZ55183.1
OG0003900	Seq_1893	SGZ55185.1
OG0003901	Seq_1877	SGZ55187.1
OG0003902	Seq_1103	SGZ55189.1
OG0003903	Seq_3465	SGZ55191.1
OG0003904	Seq_4202	SGZ55192.1
OG0003905	Seq_420	SGZ55194.1
OG0003906	Seq_4413	SGZ55195.1
OG0003907	Seq_3889	SGZ55207.1
OG0003908	Seq_3364	SGZ55212.1
OG0003909	Seq_1049	SGZ55214.1
OG0003910	Seq_5499	SGZ55216.1
OG0003911	Seq_3613	SGZ55218.1
OG0003912	Seq_770	SGZ55220.1
OG0003913	Seq_424	SGZ55222.1
OG0003914	Seq_3166	SGZ55224.1
OG0003915	Seq_4923	SGZ55225.1
OG0003916	Seq_2409	SGZ55229.1
OG0003917	Seq_4718	SGZ55231.1
OG0003918	Seq_3142	SGZ55233.1
OG0003919	Seq_1336	SGZ55235.1
OG0003920	Seq_388	SGZ55237.1
OG0003921	Seq_2880	SGZ55239.1
OG0003922	Seq_1930	SGZ55243.1
OG0003923	Seq_5101	SGZ55244.1
OG0003924	Seq_5018	SGZ55246.1
OG0003925	Seq_240	SGZ55248.1
OG0003926	Seq_1790	SGZ55252.1
OG0003927	Seq_4951	SGZ55254.1
OG0003928	Seq_918	SGZ55256.1
OG0003929	Seq_529	SGZ55258.1
OG0003930	Seq_4906	SGZ55259.1
OG0003931	Seq_4578	SGZ55261.1
OG0003932	Seq_1821	SGZ55263.1
OG0003933	Seq_627	SGZ55265.1
OG0003934	Seq_2324	SGZ55267.1
OG0003935	Seq_3861	SGZ55269.1
OG0003936	Seq_5110	SGZ55271.1
OG0003937	Seq_4186	SGZ55273.1
OG0003938	Seq_2347	SGZ55276.1
OG0003939	Seq_2743	SGZ55278.1
OG0003940	Seq_5213	SGZ55280.1
OG0003941	Seq_4308	SGZ55282.1
OG0003942	Seq_2984	SGZ55284.1
OG0003943	Seq_3702	SGZ55288.1
OG0003944	Seq_1124	SGZ55290.1
OG0003945	Seq_4535	SGZ55291.1
OG0003946	Seq_4588	SGZ55293.1
OG0003947	Seq_4770	SGZ55295.1
OG0003948	Seq_532	SGZ55297.1
OG0003949	Seq_5225	SGZ55299.1
OG0003950	Seq_3757	SGZ55301.1
OG0003951	Seq_123	SGZ55303.1
OG0003952	Seq_4291	SGZ55305.1
OG0003953	Seq_132	SGZ55307.1
OG0003954	Seq_5322	SGZ55309.1
OG0003955	Seq_956	SGZ55310.1
OG0003956	Seq_5349	SGZ55312.1
OG0003957	Seq_4111	SGZ55314.1
OG0003958	Seq_4056	SGZ55315.1
OG0003959	Seq_3682	SGZ55317.1
OG0003960	Seq_2560	SGZ55321.1
OG0003961	Seq_4058	SGZ55323.1
OG0003962	Seq_1854	SGZ55329.1
OG0003963	Seq_3448	SGZ55333.1
OG0003964	Seq_1368	SGZ55335.1
OG0003965	Seq_2464	SGZ55337.1
OG0003966	Seq_4785	SGZ55340.1
OG0003967	Seq_657	SGZ55342.1
OG0003968	Seq_2262	SGZ55344.1
OG0003969	Seq_1558	SGZ55346.1
OG0003970	Seq_3377	SGZ55347.1
OG0003971	Seq_1944	SGZ55351.1
OG0003972	Seq_1469	SGZ55353.1
OG0003973	Seq_2150	SGZ55355.1
OG0003974	Seq_2490	SGZ55357.1
OG0003975	Seq_610	SGZ55359.1
OG0003976	Seq_2891	SGZ55361.1
OG0003977	Seq_3728	SGZ55363.1
OG0003978	Seq_4684	SGZ55364.1
OG0003979	Seq_1056	SGZ55366.1
OG0003980	Seq_828	SGZ55368.1
OG0003981	Seq_4200	SGZ55370.1
OG0003982	Seq_4252	SGZ55374.1
OG0003983	Seq_2520	SGZ55376.1
OG0003984	Seq_1286	SGZ55378.1
OG0003985	Seq_3921	SGZ55380.1
OG0003986	Seq_3164	SGZ55389.1
OG0003987	Seq_4450	SGZ55391.1
OG0003988	Seq_5079	SGZ55395.1
OG0003989	Seq_3995	SGZ55398.1
OG0003990	Seq_3668	SGZ55400.1
OG0003991	Seq_1752	SGZ55403.1
OG0003992	Seq_810	SGZ55405.1
OG0003993	Seq_776	SGZ55407.1
OG0003994	Seq_4986	SGZ55409.1
OG0003995	Seq_2725	SGZ55410.1
OG0003996	Seq_3911	SGZ55412.1
OG0003997	Seq_1866	SGZ55414.1
OG0003998	Seq_1409	SGZ55416.1
OG0003999	Seq_1215	SGZ55417.1
OG0004000	Seq_4799	SGZ55419.1
OG0004001	Seq_3082	SGZ55422.1
OG0004002	Seq_1423	SGZ55424.1
OG0004003	Seq_5146	SGZ55426.1
OG0004004	Seq_849	SGZ55428.1
OG0004005	Seq_2020	SGZ55430.1
OG0004006	Seq_3220	SGZ55432.1
OG0004007	Seq_314	SGZ55434.1
OG0004008	Seq_820	SGZ55436.1
OG0004009	Seq_2769	SGZ55437.1
OG0004010	Seq_967	SGZ55439.1
OG0004011	Seq_2023	SGZ55443.1
OG0004012	Seq_3360	SGZ55445.1
OG0004013	Seq_4448	SGZ55447.1
OG0004014	Seq_4695	SGZ55450.1
OG0004015	Seq_4119	SGZ55452.1
OG0004016	Seq_4196	SGZ55454.1
OG0004017	Seq_1221	SGZ55455.1
OG0004018	Seq_4817	SGZ55461.1
OG0004019	Seq_543	SGZ55463.1
OG0004020	Seq_2063	SGZ55465.1
OG0004021	Seq_3117	SGZ55467.1
OG0004022	Seq_3022	SGZ55468.1
OG0004023	Seq_2691	SGZ55470.1
OG0004024	Seq_5437	SGZ55476.1
OG0004025	Seq_3592	SGZ55478.1
OG0004026	Seq_4635	SGZ55480.1
OG0004027	Seq_2633	SGZ55481.1
OG0004028	Seq_3994	SGZ55483.1
OG0004029	Seq_4557	SGZ55485.1
OG0004030	Seq_3230	SGZ55487.1
OG0004031	Seq_2481	SGZ55489.1
OG0004032	Seq_2043	SGZ55491.1
OG0004033	Seq_5528	SGZ55493.1
OG0004034	Seq_5108	SGZ55495.1
OG0004035	Seq_494	SGZ55497.1
OG0004036	Seq_2707	SGZ55499.1
OG0004037	Seq_5524	SGZ55500.1
OG0004038	Seq_56	SGZ55503.1
OG0004039	Seq_3099	SGZ55506.1
OG0004040	Seq_3656	SGZ55508.1
OG0004041	Seq_58	SGZ55509.1
OG0004042	Seq_4124	SGZ55513.1
OG0004043	Seq_1553	SGZ55515.1
OG0004044	Seq_3912	SGZ55519.1
OG0004045	Seq_4145	SGZ55523.1
OG0004046	Seq_611	SGZ55525.1
OG0004047	Seq_2148	SGZ55527.1
OG0004048	Seq_1999	SGZ55529.1
OG0004049	Seq_1240	SGZ55534.1
OG0004050	Seq_4243	SGZ55538.1
OG0004051	Seq_391	SGZ55542.1
OG0004052	Seq_351	SGZ55544.1
OG0004053	Seq_4114	SGZ55550.1
OG0004054	Seq_2281	SGZ55554.1
OG0004055	Seq_1346	SGZ55556.1
OG0004056	Seq_1786	SGZ55558.1
OG0004057	Seq_66	SGZ55562.1
OG0004058	Seq_3468	SGZ55564.1
OG0004059	Seq_777	SGZ55565.1
OG0004060	Seq_514	SGZ55567.1
OG0004061	Seq_5188	SGZ55569.1
OG0004062	Seq_2325	SGZ55573.1
OG0004063	Seq_2334	SGZ55576.1
OG0004064	Seq_822	SGZ55579.1
OG0004065	Seq_2940	SGZ55581.1
OG0004066	Seq_986	SGZ55583.1
OG0004067	Seq_507	SGZ55584.1
OG0004068	Seq_4017	SGZ55587.1
OG0004069	Seq_5065	SGZ55589.1
OG0004070	Seq_5176	SGZ55590.1
OG0004071	Seq_4461	SGZ55592.1
OG0004072	Seq_3705	SGZ55594.1
OG0004073	Seq_4178	SGZ55598.1
OG0004074	Seq_3985	SGZ55600.1
OG0004075	Seq_570	SGZ55602.1
OG0004076	Seq_2859	SGZ55604.1
OG0004077	Seq_5397	SGZ55607.1
OG0004078	Seq_1585	SGZ55608.1
OG0004079	Seq_701	SGZ55612.1
OG0004080	Seq_4126	SGZ55614.1
OG0004081	Seq_3937	SGZ55616.1
OG0004082	Seq_3907	SGZ55618.1
OG0004083	Seq_4301	SGZ55620.1
OG0004084	Seq_68	SGZ55622.1
OG0004085	Seq_4926	SGZ55628.1
OG0004086	Seq_1066	SGZ55629.1
OG0004087	Seq_1775	SGZ55632.1
OG0004088	Seq_4850	SGZ55634.1
OG0004089	Seq_1193	SGZ55635.1
OG0004090	Seq_582	SGZ55639.1
OG0004091	Seq_1432	SGZ55641.1
OG0004092	Seq_1081	SGZ55643.1
OG0004093	Seq_4814	SGZ55645.1
OG0004094	Seq_5164	SGZ55647.1
OG0004095	Seq_2598	SGZ55649.1
OG0004096	Seq_1949	SGZ55651.1
OG0004097	Seq_3479	SGZ55653.1
OG0004098	Seq_1253	SGZ55655.1
OG0004099	Seq_1459	SGZ55657.1
OG0004100	Seq_561	SGZ55659.1
OG0004101	Seq_930	SGZ55661.1
OG0004102	Seq_5244	SGZ55663.1
OG0004103	Seq_2407	SGZ55665.1
OG0004104	Seq_1443	SGZ55667.1
OG0004105	Seq_5252	SGZ55669.1
OG0004106	Seq_4579	SGZ55673.1
OG0004107	Seq_4105	SGZ55675.1
OG0004108	Seq_957	SGZ55676.1
OG0004109	Seq_2027	SGZ55678.1
OG0004110	Seq_5405	SGZ55680.1
OG0004111	Seq_204	SGZ55682.1
OG0004112	Seq_2547	SGZ55684.1
OG0004113	Seq_5454	SGZ55686.1
OG0004114	Seq_2735	SGZ55688.1
OG0004115	Seq_717	SGZ55690.1
OG0004116	Seq_366	SGZ55693.1
OG0004117	Seq_4064	SGZ55695.1
OG0004118	Seq_2435	SGZ55697.1
OG0004119	Seq_1386	SGZ55703.1
OG0004120	Seq_4703	SGZ55704.1
OG0004121	Seq_3518	SGZ55706.1
OG0004122	Seq_5067	SGZ55708.1
OG0004123	Seq_2671	SGZ55709.1
OG0004124	Seq_538	SGZ55711.1
OG0004125	Seq_4661	SGZ55713.1
OG0004126	Seq_4962	SGZ55714.1
OG0004127	Seq_96	SGZ55722.1
OG0004128	Seq_5195	SGZ55723.1
OG0004129	Seq_1584	SGZ55725.1
OG0004130	Seq_1526	SGZ55727.1
OG0004131	Seq_3406	SGZ55728.1
OG0004132	Seq_3662	SGZ55730.1
OG0004133	Seq_5243	SGZ55732.1
OG0004134	Seq_5037	SGZ55734.1
OG0004135	Seq_2537	SGZ55736.1
OG0004136	Seq_2702	SGZ55738.1
OG0004137	Seq_4478	SGZ55740.1
OG0004138	Seq_1846	SGZ55742.1
OG0004139	Seq_1798	SGZ55744.1
OG0004140	Seq_3926	SGZ55746.1
OG0004141	Seq_638	SGZ55748.1
OG0004142	Seq_2379	SGZ55750.1
OG0004143	Seq_3873	SGZ55752.1
OG0004144	Seq_4603	SGZ55754.1
OG0004145	Seq_3723	SGZ55758.1
OG0004146	Seq_3094	SGZ55760.1
OG0004147	Seq_992	SGZ55762.1
OG0004148	Seq_1772	SGZ55766.1
OG0004149	Seq_1470	SGZ55768.1
OG0004150	Seq_3247	SGZ55770.1
OG0004151	Seq_4691	SGZ55771.1
OG0004152	Seq_1644	SGZ55773.1
OG0004153	Seq_3293	SGZ55777.1
OG0004154	Seq_3664	SGZ55779.1
OG0004155	Seq_2861	SGZ55781.1
OG0004156	Seq_4825	SGZ55783.1
OG0004157	Seq_5008	SGZ55785.1
OG0004158	Seq_4242	SGZ55787.1
OG0004159	Seq_4156	SGZ55789.1
OG0004160	Seq_4572	SGZ55791.1
OG0004161	Seq_4937	SGZ55793.1
OG0004162	Seq_4671	SGZ55797.1
OG0004163	Seq_342	SGZ55800.1
OG0004164	Seq_1841	SGZ55802.1
OG0004165	Seq_4323	SGZ55804.1
OG0004166	Seq_3358	SGZ55806.1
OG0004167	Seq_4655	SGZ55808.1
OG0004168	Seq_1819	SGZ55810.1
OG0004169	Seq_831	SGZ55813.1
OG0004170	Seq_4251	SGZ55816.1
OG0004171	Seq_5091	SGZ55817.1
OG0004172	Seq_5300	SGZ55819.1
OG0004173	Seq_5424	SGZ55823.1
OG0004174	Seq_2339	SGZ55825.1
OG0004175	Seq_1910	SGZ55827.1
OG0004176	Seq_2991	SGZ55828.1
OG0004177	Seq_1439	SGZ55830.1
OG0004178	Seq_3773	SGZ55832.1
OG0004179	Seq_1778	SGZ55836.1
OG0004180	Seq_2204	SGZ55837.1
OG0004181	Seq_2533	SGZ55839.1
OG0004182	Seq_4199	SGZ55841.1
OG0004183	Seq_4108	SGZ55843.1
OG0004184	Seq_1853	SGZ55845.1
OG0004185	Seq_844	SGZ55849.1
OG0004186	Seq_1294	SGZ55851.1
OG0004187	Seq_1088	SGZ55853.1
OG0004188	Seq_2594	SGZ55855.1
OG0004189	Seq_75	SGZ55857.1
OG0004190	Seq_5484	SGZ55859.1
OG0004191	Seq_5214	SGZ55863.1
OG0004192	Seq_2122	SGZ55865.1
OG0004193	Seq_119	SGZ55867.1
OG0004194	Seq_2722	SGZ55868.1
OG0004195	Seq_2142	SGZ55872.1
OG0004196	Seq_4793	SGZ55876.1
OG0004197	Seq_4332	SGZ55878.1
OG0004198	Seq_5404	SGZ55880.1
OG0004199	Seq_3232	SGZ55881.1
OG0004200	Seq_4849	SGZ55883.1
OG0004201	Seq_1437	SGZ55887.1
OG0004202	Seq_2130	SGZ55889.1
OG0004203	Seq_3877	SGZ55894.1
OG0004204	Seq_5492	SGZ55896.1
OG0004205	Seq_1974	SGZ55897.1
OG0004206	Seq_5486	SGZ55899.1
OG0004207	Seq_790	SGZ55903.1
OG0004208	Seq_5241	SGZ55905.1
OG0004209	Seq_4969	SGZ55907.1
OG0004210	Seq_5446	SGZ55908.1
OG0004211	Seq_850	SGZ55910.1
OG0004212	Seq_4298	SGZ55911.1
OG0004213	Seq_5453	SGZ55913.1
OG0004214	Seq_2894	SGZ55915.1
OG0004215	Seq_4019	SGZ55917.1
OG0004216	Seq_4901	SGZ55920.1
OG0004217	Seq_4398	SGZ55922.1
OG0004218	Seq_3840	SGZ55923.1
OG0004219	Seq_2760	SGZ55925.1
OG0004220	Seq_2143	SGZ55927.1
OG0004221	Seq_812	SGZ55929.1
OG0004222	Seq_4696	SGZ55931.1
OG0004223	Seq_5066	SGZ55932.1
OG0004224	Seq_3140	SGZ55937.1
OG0004225	Seq_4957	SGZ55940.1
OG0004226	Seq_2420	SGZ55941.1
OG0004227	Seq_2948	SGZ55943.1
OG0004228	Seq_2518	SGZ55944.1
OG0004229	Seq_5009	SGZ55946.1
OG0004230	Seq_1426	SGZ55948.1
OG0004231	Seq_255	SGZ55950.1
OG0004232	Seq_5106	SGZ55952.1
OG0004233	Seq_4472	SGZ55955.1
OG0004234	Seq_5257	SGZ55957.1
OG0004235	Seq_1159	SGZ55959.1
OG0004236	Seq_5452	SGZ55961.1
OG0004237	Seq_2155	SGZ55963.1
OG0004238	Seq_2198	SGZ55965.1
