OG0000000: SGZ51129.1 SGZ51186.1 SGZ53862.1 SGZ54208.1 SGZ54258.1 SGZ55373.1 SGZ56130.1 Seq_1236 Seq_3372 Seq_5017 Seq_5227 Seq_580 Seq_620 Seq_870
OG0000001: SGZ46812.1 SGZ46814.1 SGZ49231.1 SGZ53382.1 SGZ55671.1 SGZ56654.1 Seq_2601 Seq_3361 Seq_3472 Seq_3737 Seq_4080 Seq_5185 Seq_62
OG0000002: SGZ46206.1 SGZ48122.1 SGZ50994.1 SGZ51027.1 SGZ54714.1 SGZ56656.1 Seq_2659 Seq_3594 Seq_3742 Seq_4166 Seq_5494 Seq_665
OG0000003: SGZ47126.1 SGZ50995.1 SGZ52892.1 SGZ54677.1 SGZ54679.1 SGZ57787.1 Seq_3006 Seq_3384 Seq_4153 Seq_5160 Seq_5172
OG0000004: SGZ48124.1 SGZ48781.1 SGZ52899.1 SGZ52900.1 SGZ52902.1 SGZ54826.1 Seq_3427 Seq_3698 Seq_4674 Seq_605 Seq_884
OG0000005: SGZ46210.1 SGZ46718.1 SGZ49663.1 SGZ55088.1 Seq_1204 Seq_1370 Seq_2990 Seq_3884 Seq_4552 Seq_623
OG0000006: SGZ47317.1 SGZ47318.1 SGZ49661.1 SGZ51011.1 SGZ51023.1 SGZ54727.1 SGZ54820.1 SGZ55027.1 SGZ55091.1 SGZ57769.1
OG0000007: SGZ47430.1 SGZ49609.1 SGZ51007.1 SGZ52907.1 SGZ58005.1 Seq_327 Seq_3850 Seq_3881 Seq_3922 Seq_729
OG0000008: SGZ50830.1 SGZ50832.1 SGZ50834.1 SGZ50836.1 SGZ50838.1 SGZ50840.1 SGZ57340.1 Seq_3729 Seq_432 Seq_959
OG0000009: SGZ47032.1 SGZ51017.1 SGZ51025.1 SGZ56633.1 Seq_2366 Seq_2570 Seq_345 Seq_3522 Seq_628
OG0000010: Seq_3238 Seq_3443 Seq_3924 Seq_4088 Seq_4182 Seq_4480 Seq_5211 Seq_5297 Seq_5379
OG0000011: SGZ46237.1 SGZ46503.1 SGZ52304.1 SGZ55250.1 Seq_1939 Seq_2121 Seq_2362 Seq_2987
OG0000012: SGZ46884.1 SGZ47045.1 SGZ52897.1 SGZ57767.1 Seq_2303 Seq_3091 Seq_4275 Seq_566
OG0000013: SGZ47193.1 SGZ47533.1 SGZ50456.1 SGZ54485.1 Seq_1186 Seq_3182 Seq_4404 Seq_997
OG0000014: SGZ54717.1 SGZ54718.1 SGZ54719.1 SGZ54847.1 SGZ58060.1 Seq_1892 Seq_3658 Seq_5020
OG0000015: SGZ46222.1 SGZ46223.1 SGZ46225.1 SGZ47105.1 SGZ51018.1 Seq_4187 Seq_4771
OG0000016: SGZ46997.1 SGZ47033.1 SGZ54835.1 Seq_2028 Seq_3111 Seq_3185 Seq_324
OG0000017: SGZ49796.1 SGZ49807.1 SGZ51830.1 SGZ55205.1 SGZ57804.1 Seq_4587 Seq_4984
OG0000018: SGZ49923.1 SGZ51002.1 SGZ51003.1 SGZ54299.1 Seq_2471 Seq_2870 Seq_3817
OG0000019: SGZ51013.1 SGZ51014.1 SGZ57877.1 SGZ57878.1 Seq_1298 Seq_1881 Seq_5458
OG0000020: SGZ51015.1 SGZ51190.1 SGZ53002.1 SGZ56629.1 Seq_2342 Seq_3290 Seq_3830
OG0000021: SGZ52704.1 SGZ52706.1 SGZ52883.1 SGZ54068.1 Seq_1249 Seq_1764 Seq_4278
OG0000022: SGZ56399.1 SGZ57954.1 SGZ57956.1 SGZ57958.1 Seq_2876 Seq_4194 Seq_4675
OG0000023: SGZ46242.1 SGZ51579.1 SGZ57757.1 Seq_2484 Seq_5425 Seq_786
OG0000024: SGZ46321.1 SGZ47714.1 SGZ52449.1 Seq_3713 Seq_3940 Seq_5235
OG0000025: SGZ46829.1 SGZ53370.1 SGZ53714.1 Seq_2231 Seq_3160 Seq_398
OG0000026: SGZ47212.1 SGZ51008.1 SGZ57990.1 Seq_3014 Seq_4781 Seq_5327
OG0000027: SGZ47413.1 SGZ50618.1 SGZ51197.1 Seq_232 Seq_2953 Seq_5367
OG0000028: SGZ48121.1 SGZ48783.1 SGZ54138.1 Seq_1851 Seq_3792 Seq_4634
OG0000029: SGZ49132.1 SGZ49256.1 SGZ52407.1 Seq_1427 Seq_4855 Seq_5413
OG0000030: SGZ49657.1 SGZ49987.1 SGZ50035.1 Seq_3418 Seq_5531 Seq_818
OG0000031: SGZ49794.1 SGZ49805.1 SGZ51828.1 SGZ55197.1 SGZ55199.1 SGZ55203.1
OG0000032: SGZ49937.1 SGZ49942.1 SGZ57363.1 Seq_4280 Seq_4489 Seq_679
OG0000033: SGZ50191.1 SGZ54938.1 SGZ56686.1 Seq_110 Seq_2193 Seq_4254
OG0000034: SGZ50465.1 SGZ52577.1 SGZ56412.1 Seq_1052 Seq_107 Seq_4687
OG0000035: SGZ51009.1 SGZ52906.1 SGZ54723.1 Seq_4914 Seq_5117 Seq_5366
OG0000036: SGZ51019.1 SGZ54429.1 SGZ56525.1 SGZ56658.1 Seq_4321 Seq_4330
OG0000037: SGZ52890.1 SGZ57316.1 Seq_1315 Seq_2291 Seq_2745 Seq_3097
OG0000038: SGZ53697.1 SGZ54137.1 SGZ56050.1 Seq_1828 Seq_1992 Seq_2590
OG0000039: SGZ54729.1 SGZ56294.1 SGZ58078.1 Seq_1330 Seq_3945 Seq_5485
OG0000040: SGZ54830.1 SGZ56403.1 SGZ56663.1 Seq_127 Seq_1475 Seq_517
OG0000041: SGZ57195.1 SGZ57197.1 SGZ57198.1 Seq_1342 Seq_4717 Seq_981
OG0000042: SGZ46846.1 SGZ57432.1 SGZ57591.1 SGZ57856.1 Seq_355
OG0000043: SGZ47595.1 SGZ50241.1 Seq_2357 Seq_2457 Seq_4649
OG0000044: SGZ47657.1 SGZ47658.1 SGZ52792.1 Seq_1458 Seq_5205
OG0000045: SGZ48071.1 SGZ50998.1 SGZ50999.1 Seq_3028 Seq_755
OG0000046: SGZ48792.1 SGZ57779.1 SGZ57780.1 Seq_1260 Seq_3058
OG0000047: SGZ48812.1 SGZ48814.1 SGZ53927.1 Seq_3521 Seq_713
OG0000048: SGZ49115.1 SGZ49118.1 SGZ52177.1 Seq_2308 Seq_3790
OG0000049: SGZ49211.1 SGZ49213.1 SGZ52735.1 Seq_3 Seq_5134
OG0000050: SGZ49792.1 SGZ49798.1 SGZ49800.1 SGZ51832.1 SGZ55201.1
OG0000051: SGZ50119.1 SGZ51824.1 SGZ51826.1 Seq_2994 Seq_3637
OG0000052: SGZ51940.1 SGZ54843.1 Seq_1897 Seq_2089 Seq_396
OG0000053: SGZ52290.1 SGZ52294.1 SGZ52296.1 SGZ52298.1 Seq_3276
OG0000054: SGZ53423.1 SGZ53425.1 SGZ55227.1 Seq_3205 Seq_4191
OG0000055: SGZ53751.1 SGZ53753.1 SGZ56001.1 Seq_1102 Seq_275
OG0000056: SGZ55716.1 SGZ55718.1 SGZ55720.1 Seq_174 Seq_2402
OG0000057: SGZ56830.1 SGZ56832.1 SGZ56834.1 Seq_2105 Seq_408
OG0000058: SGZ57790.1 SGZ57868.1 SGZ57909.1 Seq_4753 Seq_515
OG0000059: SGZ46214.1 SGZ57784.1 Seq_2102 Seq_3412
OG0002969: SGZ52881.1 Seq_3650
OG0002970: SGZ52882.1 Seq_254
OG0002971: SGZ52884.1 Seq_4501
OG0002972: SGZ52885.1 Seq_5370
OG0002973: SGZ52886.1 Seq_3331
OG0002974: SGZ52887.1 Seq_3970
OG0002975: SGZ52888.1 Seq_353
OG0002976: SGZ52889.1 Seq_4859
OG0002977: SGZ52893.1 Seq_943
OG0002978: SGZ52894.1 Seq_233
OG0002979: SGZ52896.1 Seq_1144
OG0002980: SGZ52898.1 SGZ52901.1
OG0002981: SGZ52903.1 Seq_1921
OG0002982: SGZ52904.1 Seq_35
OG0002983: SGZ52905.1 Seq_2145
OG0002984: SGZ52908.1 Seq_3312
OG0002985: SGZ52911.1 Seq_3772
OG0002986: SGZ52912.1 Seq_2615
OG0002987: SGZ53011.1 Seq_5199
OG0002988: SGZ53015.1 Seq_557
OG0002989: SGZ53017.1 Seq_4342
OG0002990: SGZ53019.1 Seq_4491
OG0002991: SGZ53024.1 Seq_3458
OG0002992: SGZ53026.1 Seq_2614
OG0002993: SGZ53030.1 Seq_122
OG0002994: SGZ53032.1 Seq_3024
OG0002995: SGZ53034.1 Seq_734
OG0002996: SGZ53036.1 Seq_3259
OG0002997: SGZ53038.1 Seq_4337
OG0002998: SGZ53040.1 Seq_74
OG0002999: SGZ53042.1 Seq_2164
OG0003000: SGZ53044.1 Seq_3530
OG0003001: SGZ53047.1 Seq_81
OG0003002: SGZ53048.1 Seq_1494
OG0003003: SGZ53050.1 Seq_2788
OG0003004: SGZ53052.1 Seq_4356
OG0003005: SGZ53054.1 Seq_5289
OG0003006: SGZ53057.1 Seq_4667
OG0003007: SGZ53058.1 Seq_2403
OG0003008: SGZ53061.1 Seq_946
OG0003009: SGZ53063.1 Seq_4299
OG0003010: SGZ53065.1 Seq_1777
OG0003011: SGZ53067.1 Seq_5331
OG0003012: SGZ53070.1 Seq_2238
OG0003013: SGZ53074.1 Seq_1520
OG0003014: SGZ53076.1 Seq_1943
OG0003015: SGZ53078.1 Seq_2449
OG0003016: SGZ53083.1 Seq_2118
OG0003017: SGZ53085.1 Seq_1021
OG0003018: SGZ53087.1 Seq_5192
OG0003019: SGZ53089.1 Seq_2085
OG0003020: SGZ53091.1 Seq_2655
OG0003021: SGZ53093.1 Seq_635
OG0003022: SGZ53095.1 Seq_477
OG0003023: SGZ53098.1 Seq_1097
OG0003024: SGZ53100.1 Seq_1467
OG0003025: SGZ53102.1 Seq_39
OG0003026: SGZ53107.1 Seq_4903
OG0003027: SGZ53109.1 Seq_736
OG0003028: SGZ53111.1 Seq_5432
OG0003029: SGZ53114.1 Seq_1498
OG0003030: SGZ53116.1 Seq_2310
OG0003031: SGZ53120.1 Seq_5444
OG0003032: SGZ53123.1 Seq_1940
OG0003033: SGZ53127.1 Seq_3819
OG0003034: SGZ53130.1 Seq_70
OG0003035: SGZ53132.1 Seq_1648
OG0003036: SGZ53134.1 Seq_2771
OG0003037: SGZ53136.1 Seq_2450
OG0003038: SGZ53139.1 Seq_5334
OG0003039: SGZ53141.1 Seq_4128
OG0003040: SGZ53145.1 Seq_4098
OG0003041: SGZ53147.1 Seq_877
OG0003042: SGZ53149.1 Seq_689
OG0003043: SGZ53154.1 Seq_2235
OG0003044: SGZ53159.1 Seq_436
OG0003045: SGZ53160.1 Seq_3329
OG0003046: SGZ53163.1 Seq_3505
OG0003047: SGZ53165.1 Seq_4289
OG0003048: SGZ53167.1 Seq_3778
OG0003049: SGZ53169.1 Seq_5382
OG0003050: SGZ53171.1 Seq_4908
OG0003051: SGZ53173.1 Seq_4812
OG0003052: SGZ53175.1 Seq_3131
OG0003053: SGZ53178.1 Seq_1554
OG0003054: SGZ53180.1 Seq_811
OG0003055: SGZ53182.1 Seq_982
OG0003056: SGZ53184.1 Seq_3244
OG0003057: SGZ53186.1 Seq_4625
OG0003058: SGZ53189.1 Seq_4521
OG0003059: SGZ53191.1 Seq_4184
OG0003060: SGZ53196.1 Seq_3870
OG0003061: SGZ53198.1 Seq_3562
OG0003062: SGZ53200.1 Seq_84
OG0003063: SGZ53203.1 Seq_4353
OG0003064: SGZ53205.1 Seq_2421
OG0003065: SGZ53207.1 Seq_2933
OG0003066: SGZ53209.1 Seq_4970
OG0003067: SGZ53211.1 Seq_1968
OG0003068: SGZ53213.1 Seq_534
OG0003069: SGZ53218.1 Seq_4118
OG0003070: SGZ53222.1 Seq_3077
OG0003071: SGZ53227.1 Seq_3095
OG0003072: SGZ53229.1 Seq_1276
OG0003073: SGZ53231.1 Seq_304
OG0003074: SGZ53233.1 Seq_3978
OG0003075: SGZ53235.1 Seq_5003
OG0003076: SGZ53238.1 Seq_266
OG0003077: SGZ53240.1 Seq_5197
OG0003078: SGZ53242.1 Seq_4446
OG0003079: SGZ53244.1 Seq_1804
OG0003080: SGZ53248.1 Seq_4996
OG0003081: SGZ53250.1 Seq_1454
OG0003082: SGZ53254.1 Seq_4730
OG0003083: SGZ53257.1 Seq_3867
OG0003084: SGZ53259.1 Seq_2754
OG0003085: SGZ53261.1 Seq_2801
OG0003086: SGZ53264.1 Seq_4023
OG0003087: SGZ53266.1 Seq_4509
OG0003088: SGZ53268.1 Seq_4599
OG0003089: SGZ53270.1 Seq_5466
OG0003090: SGZ53272.1 Seq_3281
OG0003091: SGZ53274.1 Seq_894
OG0003092: SGZ53278.1 Seq_5304
OG0003093: SGZ53281.1 Seq_4836
OG0003094: SGZ53283.1 Seq_1142
OG0003095: SGZ53285.1 Seq_5390
OG0003096: SGZ53287.1 Seq_2855
OG0003097: SGZ53291.1 Seq_4783
OG0003098: SGZ53293.1 Seq_1429
OG0003099: SGZ53296.1 Seq_3898
OG0003100: SGZ53298.1 Seq_24
OG0003101: SGZ53300.1 Seq_1226
OG0003102: SGZ53302.1 Seq_2581
OG0003103: SGZ53304.1 Seq_3821
OG0003104: SGZ53306.1 Seq_496
OG0003105: SGZ53309.1 Seq_4997
OG0003106: SGZ53311.1 Seq_2331
OG0003107: SGZ53313.1 Seq_2010
OG0003108: SGZ53315.1 Seq_1898
OG0003109: SGZ53317.1 Seq_2
OG0003110: SGZ53320.1 Seq_179
OG0003111: SGZ53322.1 Seq_1039
OG0003112: SGZ53325.1 Seq_3707
OG0003113: SGZ53327.1 Seq_3900
OG0003114: SGZ53329.1 Seq_2704
OG0003115: SGZ53331.1 Seq_129
OG0003116: SGZ53333.1 Seq_847
OG0003117: SGZ53337.1 Seq_2169
OG0003118: SGZ53339.1 Seq_3548
OG0003119: SGZ53341.1 Seq_2695
OG0003120: SGZ53343.1 Seq_664
OG0003121: SGZ53345.1 Seq_4045
OG0003122: SGZ53350.1 Seq_5441
OG0003123: SGZ53352.1 Seq_3029
OG0003124: SGZ53354.1 Seq_1179
OG0003125: SGZ53356.1 Seq_725
OG0003126: SGZ53361.1 Seq_2683
OG0003127: SGZ53363.1 Seq_3008
OG0003128: SGZ53367.1 Seq_5187
OG0003129: SGZ53375.1 Seq_4407
OG0003130: SGZ53379.1 Seq_2877
OG0003131: SGZ53385.1 Seq_1123
OG0003132: SGZ53389.1 Seq_4333
OG0003133: SGZ53391.1 Seq_1979
OG0003134: SGZ53393.1 Seq_2554
OG0003135: SGZ53396.1 Seq_4791
OG0003136: SGZ53399.1 Seq_1456
OG0003137: SGZ53401.1 Seq_2505
OG0003138: SGZ53403.1 Seq_655
OG0003139: SGZ53405.1 Seq_1011
OG0003140: SGZ53408.1 Seq_3446
OG0003141: SGZ53412.1 Seq_3724
OG0003142: SGZ53414.1 Seq_3088
OG0003143: SGZ53416.1 Seq_4426
OG0003144: SGZ53418.1 Seq_5288
OG0003145: SGZ53421.1 Seq_3478
OG0003146: SGZ53428.1 Seq_4021
OG0003147: SGZ53431.1 Seq_5174
OG0003148: SGZ53433.1 Seq_2244
OG0003149: SGZ53435.1 Seq_2603
OG0003150: SGZ53437.1 Seq_5062
OG0003151: SGZ53441.1 Seq_808
OG0003152: SGZ53443.1 Seq_148
OG0003153: SGZ53446.1 Seq_4597
OG0003154: SGZ53448.1 Seq_1307
OG0003155: SGZ53450.1 Seq_5256
OG0003156: SGZ53453.1 Seq_3629
OG0003157: SGZ53455.1 Seq_2098
OG0003158: SGZ53457.1 Seq_1422
OG0003159: SGZ53459.1 Seq_3271
OG0003160: SGZ53461.1 Seq_78
OG0003161: SGZ53464.1 Seq_1745
OG0003162: SGZ53466.1 Seq_1515
OG0003163: SGZ53468.1 Seq_326
OG0003164: SGZ53470.1 Seq_3706
OG0003165: SGZ53475.1 Seq_2694
OG0003166: SGZ53477.1 Seq_650
OG0003167: SGZ53479.1 Seq_312
OG0003168: SGZ53481.1 Seq_874
OG0003169: SGZ53483.1 Seq_5248
OG0003170: SGZ53485.1 Seq_4053
OG0003171: SGZ53487.1 Seq_855
OG0003172: SGZ53489.1 Seq_5231
OG0003173: SGZ53491.1 Seq_5489
OG0003174: SGZ53495.1 Seq_2521
OG0003175: SGZ53497.1 Seq_5042
OG0003176: SGZ53499.1 Seq_4078
OG0003177: SGZ53506.1 Seq_4292
OG0003178: SGZ53508.1 Seq_3402
OG0003179: SGZ53510.1 Seq_111
OG0003180: SGZ53514.1 Seq_2185
OG0003181: SGZ53518.1 Seq_368
OG0003182: SGZ53521.1 Seq_4344
OG0003183: SGZ53523.1 Seq_279
OG0003184: SGZ53526.1 Seq_2275
OG0003185: SGZ53528.1 Seq_4618
OG0003186: SGZ53530.1 Seq_3876
OG0003187: SGZ53533.1 Seq_2190
OG0003188: SGZ53535.1 Seq_1175
OG0003189: SGZ53537.1 Seq_2529
OG0003190: SGZ53541.1 Seq_3317
OG0003191: SGZ53543.1 Seq_2209
OG0003192: SGZ53547.1 Seq_1980
OG0003193: SGZ53549.1 Seq_1388
OG0003194: SGZ53552.1 Seq_413
OG0003195: SGZ53556.1 Seq_3525
OG0003196: SGZ53558.1 Seq_3204
OG0003197: SGZ53560.1 Seq_4530
OG0003198: SGZ53565.1 Seq_4231
OG0003199: SGZ53567.1 Seq_1455
OG0003200: SGZ53569.1 Seq_3310
OG0003201: SGZ53571.1 Seq_4922
OG0003202: SGZ53573.1 Seq_4379
OG0003203: SGZ53579.1 Seq_5364
OG0003204: SGZ53581.1 Seq_4463
OG0003205: SGZ53583.1 Seq_1656
OG0003206: SGZ53585.1 Seq_4435
OG0003207: SGZ53587.1 Seq_4132
OG0003208: SGZ53589.1 Seq_3991
OG0003209: SGZ53591.1 Seq_44
OG0003210: SGZ53593.1 Seq_1250
OG0003211: SGZ53596.1 Seq_3916
OG0003212: SGZ53598.1 Seq_2212
OG0003213: SGZ53600.1 Seq_4090
OG0003214: SGZ53602.1 Seq_3334
OG0003215: SGZ53605.1 Seq_2713
OG0003216: SGZ53607.1 Seq_4790
OG0003217: SGZ53609.1 Seq_1228
OG0003218: SGZ53611.1 Seq_1417
OG0003219: SGZ53613.1 Seq_1581
OG0003220: SGZ53615.1 Seq_2012
OG0003221: SGZ53619.1 Seq_4610
OG0003222: SGZ53621.1 Seq_4732
OG0003223: SGZ53624.1 Seq_4722
OG0003224: SGZ53628.1 Seq_3741
OG0003225: SGZ53631.1 Seq_2411
OG0003226: SGZ53634.1 Seq_1567
OG0003227: SGZ53639.1 Seq_3602
OG0003228: SGZ53641.1 Seq_3686
OG0003229: SGZ53643.1 Seq_3696
OG0003230: SGZ53645.1 Seq_4559
OG0003231: SGZ53647.1 Seq_5073
OG0003232: SGZ53649.1 Seq_4956
OG0003233: SGZ53651.1 Seq_2544
OG0003234: SGZ53657.1 Seq_2135
OG0003235: SGZ53659.1 Seq_1813
OG0003236: SGZ53661.1 Seq_4554
OG0003237: SGZ53663.1 Seq_567
OG0003238: SGZ53665.1 Seq_2048
OG0003239: SGZ53667.1 Seq_2052
OG0003240: SGZ53669.1 Seq_4764
OG0003241: SGZ53671.1 Seq_800
OG0003242: SGZ53672.1 Seq_43
OG0003243: SGZ53674.1 Seq_3103
OG0003244: SGZ53677.1 Seq_4001
OG0003245: SGZ53679.1 Seq_3969
OG0003246: SGZ53681.1 Seq_4385
OG0003247: SGZ53683.1 Seq_2035
OG0003248: SGZ53685.1 Seq_1871
OG0003249: SGZ53687.1 Seq_2329
OG0003250: SGZ53689.1 Seq_5275
OG0003251: SGZ53691.1 Seq_2168
OG0003252: SGZ53693.1 Seq_4918
OG0003253: SGZ53695.1 Seq_3581
OG0003254: SGZ53699.1 Seq_4085
OG0003255: SGZ53703.1 Seq_2928
OG0003256: SGZ53705.1 Seq_1941
OG0003257: SGZ53708.1 Seq_2453
OG0003258: SGZ53711.1 Seq_2287
OG0003259: SGZ53716.1 Seq_5330
OG0003260: SGZ53720.1 Seq_4253
OG0003261: SGZ53722.1 Seq_4762
OG0003262: SGZ53724.1 Seq_5095
OG0003263: SGZ53726.1 Seq_2326
OG0003264: SGZ53728.1 Seq_296
OG0003265: SGZ53730.1 Seq_4022
OG0003266: SGZ53732.1 Seq_4394
OG0003267: SGZ53734.1 Seq_769
OG0003268: SGZ53736.1 Seq_1094
OG0003269: SGZ53740.1 Seq_5512
OG0003270: SGZ53744.1 Seq_3483
OG0003271: SGZ53745.1 Seq_1149
OG0003272: SGZ53747.1 Seq_172
OG0003273: SGZ53755.1 Seq_1602
OG0003274: SGZ53757.1 Seq_1610
OG0003275: SGZ53759.1 Seq_3168
OG0003276: SGZ53761.1 Seq_340
OG0003277: SGZ53763.1 Seq_183
OG0003278: SGZ53765.1 Seq_4373
OG0003279: SGZ53766.1 Seq_4871
OG0003280: SGZ53770.1 Seq_568
OG0003281: SGZ53772.1 Seq_4944
OG0003282: SGZ53774.1 Seq_1065
OG0003283: SGZ53776.1 Seq_3680
OG0003284: SGZ53778.1 Seq_5377
OG0003285: SGZ53780.1 Seq_3115
OG0003286: SGZ53782.1 Seq_4190
OG0003287: SGZ53784.1 Seq_2584
OG0003288: SGZ53786.1 Seq_2340
OG0003289: SGZ53788.1 Seq_3118
OG0003290: SGZ53790.1 Seq_2869
OG0003291: SGZ53792.1 Seq_4542
OG0003292: SGZ53793.1 Seq_4159
OG0003293: SGZ53797.1 Seq_1189
OG0003294: SGZ53799.1 Seq_3597
OG0003295: SGZ53801.1 Seq_5156
OG0003296: SGZ53802.1 Seq_2538
OG0003297: SGZ53804.1 Seq_4934
OG0003298: SGZ53806.1 Seq_269
OG0003299: SGZ53807.1 Seq_1612
OG0003300: SGZ53809.1 Seq_1265
OG0003301: SGZ53811.1 Seq_3851
OG0003302: SGZ53813.1 Seq_3251
OG0003303: SGZ53814.1 Seq_2101
OG0003304: SGZ53817.1 Seq_5310
OG0003305: SGZ53820.1 Seq_2248
OG0003306: SGZ53822.1 Seq_428
OG0003307: SGZ53824.1 Seq_2263
OG0003308: SGZ53826.1 Seq_1480
OG0003309: SGZ53829.1 Seq_3409
OG0003310: SGZ53831.1 Seq_3295
OG0003311: SGZ53833.1 Seq_3748
OG0003312: SGZ53834.1 Seq_2483
OG0003313: SGZ53836.1 Seq_3487
OG0003314: SGZ53838.1 Seq_653
OG0003315: SGZ53840.1 Seq_2708
OG0003316: SGZ53843.1 Seq_3346
OG0003317: SGZ53845.1 Seq_5155
OG0003318: SGZ53847.1 Seq_2574
OG0003319: SGZ53850.1 Seq_2181
OG0003320: SGZ53852.1 Seq_900
OG0003321: SGZ53854.1 Seq_2138
OG0003322: SGZ53856.1 Seq_1289
OG0003323: SGZ53858.1 Seq_4617
OG0003324: SGZ53860.1 Seq_1604
OG0003325: SGZ53864.1 Seq_551
OG0003326: SGZ53865.1 Seq_3170
OG0003327: SGZ53867.1 Seq_3187
OG0003328: SGZ53871.1 Seq_3946
OG0003329: SGZ53875.1 Seq_1284
OG0003330: SGZ53877.1 Seq_2177
OG0003331: SGZ53879.1 Seq_4350
OG0003332: SGZ53881.1 Seq_1237
OG0003333: SGZ53883.1 Seq_3348
OG0003334: SGZ53884.1 Seq_4069
OG0003335: SGZ53886.1 Seq_92
OG0003336: SGZ53888.1 Seq_1335
OG0003337: SGZ53890.1 Seq_3756
OG0003338: SGZ53892.1 Seq_3419
OG0003339: SGZ53896.1 Seq_4490
OG0003340: SGZ53900.1 Seq_4120
OG0003341: SGZ53902.1 Seq_3027
OG0003342: SGZ53903.1 Seq_4623
OG0003343: SGZ53905.1 Seq_2092
OG0003344: SGZ53907.1 Seq_2304
OG0003345: SGZ53908.1 Seq_3453
OG0003346: SGZ53910.1 Seq_2906
OG0003347: SGZ53912.1 Seq_2246
OG0003348: SGZ53915.1 Seq_416
OG0003349: SGZ53917.1 Seq_4968
OG0003350: SGZ53918.1 Seq_2272
OG0003351: SGZ53919.1 Seq_4423
OG0003352: SGZ53921.1 Seq_4388
OG0003353: SGZ53923.1 Seq_2201
OG0003354: SGZ53925.1 Seq_4122
OG0003355: SGZ53929.1 Seq_3090
OG0003356: SGZ53932.1 Seq_1987
OG0003357: SGZ53934.1 Seq_2595
OG0003358: SGZ53936.1 Seq_1404
OG0003359: SGZ53938.1 Seq_3512
OG0003360: SGZ53940.1 Seq_2652
OG0003361: SGZ53942.1 Seq_2068
OG0003362: SGZ53944.1 Seq_5232
OG0003363: SGZ53946.1 Seq_5279
OG0003364: SGZ53948.1 Seq_5162
OG0003365: SGZ53950.1 Seq_4862
OG0003366: SGZ53952.1 Seq_990
OG0003367: SGZ53953.1 Seq_2792
OG0003368: SGZ53955.1 Seq_952
OG0003369: SGZ53957.1 Seq_1565
OG0003370: SGZ53959.1 Seq_4375
OG0003371: SGZ53961.1 Seq_1074
OG0003372: SGZ53963.1 Seq_403
OG0003373: SGZ53965.1 Seq_1672
OG0003374: SGZ53967.1 Seq_4985
OG0003375: SGZ53969.1 Seq_2832
OG0003376: SGZ53970.1 Seq_2256
OG0003377: SGZ53972.1 Seq_2210
OG0003378: SGZ53974.1 Seq_2059
OG0003379: SGZ53976.1 Seq_2455
OG0003380: SGZ53978.1 Seq_5418
OG0003381: SGZ53980.1 Seq_1058
OG0003382: SGZ53981.1 Seq_4686
OG0003383: SGZ53983.1 Seq_5074
OG0003384: SGZ53985.1 Seq_3025
OG0003385: SGZ53987.1 Seq_5143
OG0003386: SGZ53989.1 Seq_3573
OG0003387: SGZ53991.1 Seq_1698
OG0003388: SGZ53993.1 Seq_1041
OG0003389: SGZ53994.1 Seq_3283
OG0003390: SGZ53996.1 Seq_1880
OG0003391: SGZ53998.1 Seq_5502
OG0003392: SGZ54000.1 Seq_1424
OG0003393: SGZ54002.1 Seq_1040
OG0003394: SGZ54004.1 Seq_426
OG0003395: SGZ54006.1 Seq_3354
OG0003396: SGZ54010.1 Seq_5254
OG0003397: SGZ54012.1 Seq_430
OG0003398: SGZ54016.1 Seq_5028
OG0003399: SGZ54018.1 Seq_1922
OG0003400: SGZ54020.1 Seq_2132
OG0003401: SGZ54022.1 Seq_4277
OG0003402: SGZ54027.1 Seq_564
OG0003403: SGZ54029.1 Seq_721
OG0003404: SGZ54032.1 Seq_5430
OG0003405: SGZ54034.1 Seq_1071
OG0003406: SGZ54036.1 Seq_1407
OG0003407: SGZ54038.1 Seq_4047
OG0003408: SGZ54040.1 Seq_4605
OG0003409: SGZ54042.1 Seq_49
OG0003410: SGZ54044.1 Seq_2981
OG0003411: SGZ54046.1 Seq_4248
OG0003412: SGZ54047.1 Seq_2985
OG0003413: SGZ54049.1 Seq_4234
OG0003414: SGZ54051.1 Seq_805
OG0003415: SGZ54053.1 Seq_1488
OG0003416: SGZ54055.1 Seq_3641
OG0003417: SGZ54057.1 Seq_1861
OG0003418: SGZ54059.1 Seq_3051
OG0003419: SGZ54061.1 Seq_3161
OG0003420: SGZ54062.1 Seq_1847
OG0003421: SGZ54064.1 Seq_1719
OG0003422: SGZ54066.1 Seq_5131
OG0003423: SGZ54070.1 Seq_4658
OG0003424: SGZ54072.1 Seq_3179
OG0003425: SGZ54074.1 Seq_1396
OG0003426: SGZ54076.1 Seq_2413
OG0003427: SGZ54077.1 Seq_3445
OG0003428: SGZ54079.1 Seq_2267
OG0003429: SGZ54081.1 Seq_3811
OG0003430: SGZ54083.1 Seq_177
OG0003431: SGZ54085.1 Seq_359
OG0003432: SGZ54087.1 Seq_2242
OG0003433: SGZ54088.1 Seq_5055
OG0003434: SGZ54090.1 Seq_2060
OG0003435: SGZ54092.1 Seq_188
OG0003436: SGZ54094.1 Seq_702
OG0003437: SGZ54096.1 Seq_4339
OG0003438: SGZ54098.1 Seq_2147
OG0003439: SGZ54100.1 Seq_2718
OG0003440: SGZ54102.1 Seq_2811
OG0003441: SGZ54104.1 Seq_378
OG0003442: SGZ54106.1 Seq_4748
